t;U;V;Lx;β;δ;v;Q;ΔT
1.0;10.0;1.0;80.0;100.0;0.1;Dict("m" => 0.1721333475355813, "w0" => 0.11836201946332356, "wp" => 6.264959349703375e-5);Dict("m" => 0.36166867798742564, "w0" => 0.6373379379147198, "wp" => 0.4666552779566551);2.228758818
1.0;10.0;1.0;80.0;100.0;0.2;Dict("m" => 0.1063475900670033, "w0" => 0.14336715196701144, "wp" => 1.0114507462791484e-5);Dict("m" => 0.7594478190013215, "w0" => 0.9410500789979181, "wp" => 0.060435177901110464);1.878834382
1.0;10.0;1.0;80.0;100.0;0.3;Dict("m" => 0.015677837163888333, "w0" => 0.15657130956647783, "wp" => 1.2820665677470629e-5);Dict("m" => 2.963295144159942, "w0" => 0.5985539173885557, "wp" => 0.018687449501971563);2.050843259
1.0;10.0;2.0;80.0;100.0;0.1;Dict("m" => 0.1906513468614295, "w0" => 0.08645732162896054, "wp" => 9.934683937896241e-5);Dict("m" => 0.2629182247798345, "w0" => 0.7094429122029428, "wp" => 0.47519582229010154);1.548562898
1.0;10.0;2.0;80.0;100.0;0.2;Dict("m" => 0.14073554174145866, "w0" => 0.10501442023589164, "wp" => 7.373271467881974e-5);Dict("m" => 0.08629291255998761, "w0" => 0.5949578955910112, "wp" => 0.2773272374363061);1.595082844
1.0;10.0;2.0;80.0;100.0;0.3;Dict("m" => 0.08368728756414288, "w0" => 0.12814865179205276, "wp" => 9.282376895137213e-5);Dict("m" => 0.06060271644427184, "w0" => 0.6254970333300913, "wp" => 0.26934847263411454);1.609128976
1.0;10.0;3.0;80.0;100.0;0.1;Dict("m" => 0.19840387061157613, "w0" => 0.06761656282104225, "wp" => 0.00023028557422260503);Dict("m" => 0.005253079947614703, "w0" => 0.19719534333895172, "wp" => 0.9049667200616228);1.467702756
1.0;10.0;3.0;80.0;100.0;0.2;Dict("m" => 0.15430767562311942, "w0" => 0.08178377537599107, "wp" => 0.0002441509797432861);Dict("m" => 0.12861289056209646, "w0" => 0.2147655155622652, "wp" => 0.7509566628212379);1.44766305
1.0;10.0;3.0;80.0;100.0;0.3;Dict("m" => 0.11001042913726662, "w0" => 0.09920105982563697, "wp" => 0.00042171768935977163);Dict("m" => 0.693222821093617, "w0" => 0.13016475788171777, "wp" => 0.9953292995232468);1.468322288
