t;U;V;Lx;β;δ;v;Q;ΔT
1.0;4.0;2.0;80.0;100.0;0.4;Dict("m" => 0.0004575102731616408, "w0" => 0.04254658525039057, "wp" => 1.850902487389056e-5);Dict("m" => 0.953662382156607, "w0" => 0.05433274346886702, "wp" => 0.18052039731150774);1.508254037
1.0;4.0;2.0;80.0;100.0;0.45;Dict("m" => 0.00011219868374414159, "w0" => 0.02308309468022093, "wp" => 8.270122245698236e-6);Dict("m" => 0.6763471061831955, "w0" => 0.11399098939510882, "wp" => 0.16255698925058912);1.460505267
1.0;4.0;2.5;80.0;100.0;0.0;Dict("m" => 0.2390762945208056, "w0" => 0.035930739173884924, "wp" => 0.00010510457328168034);Dict("m" => 0.3295060330584243, "w0" => 0.35829143131159424, "wp" => 0.9588225018365404);0.215800407
1.0;4.0;2.5;80.0;100.0;0.05;Dict("m" => 0.21195758290814587, "w0" => 0.039121013821105194, "wp" => 7.637175624441102e-6);Dict("m" => 0.8879115346985544, "w0" => 0.08762016095911762, "wp" => 0.0628304605105081);1.289732204
1.0;4.0;2.5;80.0;100.0;0.1;Dict("m" => 0.1838677850572045, "w0" => 0.04317779208335255, "wp" => 6.565630600771902e-5);Dict("m" => 0.7652627751568442, "w0" => 0.4346474880582221, "wp" => 0.47758975383077085);1.413227745
1.0;4.0;2.5;80.0;100.0;0.15;Dict("m" => 0.15437557364772558, "w0" => 0.04811736849290302, "wp" => 0.00014647454687199943);Dict("m" => 0.2501807175429305, "w0" => 0.05655425203579534, "wp" => 0.9248669328303374);1.339062748
1.0;4.0;2.5;80.0;100.0;0.2;Dict("m" => 0.12282738174048853, "w0" => 0.05370750403614722, "wp" => 3.933841515580423e-5);Dict("m" => 0.9363924662884465, "w0" => 0.6385961967862244, "wp" => 0.2147735488760061);1.522486273
1.0;4.0;2.5;80.0;100.0;0.25;Dict("m" => 0.08656073522589501, "w0" => 0.06031631957763097, "wp" => 5.797661711742983e-5);Dict("m" => 0.8177182869538169, "w0" => 0.49686528441778705, "wp" => 0.26900814235312326);1.674856253
1.0;4.0;2.5;80.0;100.0;0.3;Dict("m" => 0.03571017424604759, "w0" => 0.0672192743746895, "wp" => 4.5338936751060786e-7);Dict("m" => 0.9213628587106739, "w0" => 0.24998562410814829, "wp" => 0.0017928798006647047);2.713970691
1.0;4.0;2.5;80.0;100.0;0.35;Dict("m" => 0.001979905638915311, "w0" => 0.05865220426117741, "wp" => 9.513987994499365e-8);Dict("m" => 0.8882240721032834, "w0" => 0.026670035299186656, "wp" => 0.0004586044524148076);2.468119815
1.0;4.0;2.5;80.0;100.0;0.4;Dict("m" => 0.0005221764657335657, "w0" => 0.04254594735981279, "wp" => 1.1806546208032666e-5);Dict("m" => 0.7887775362548983, "w0" => 0.02981114675881802, "wp" => 0.08739561095002593);1.741624393
1.0;4.0;2.5;80.0;100.0;0.45;Dict("m" => 0.0001694262407557652, "w0" => 0.023082749199467196, "wp" => 2.1820298693537563e-5);Dict("m" => 0.8110248656770964, "w0" => 0.03010736097431091, "wp" => 0.3344539896306248);1.460725164
1.0;4.0;3.0;80.0;100.0;0.0;Dict("m" => 0.2419193940794031, "w0" => 0.03106249944414048, "wp" => 0.00010953213483887843);Dict("m" => 0.5309387131096355, "w0" => 0.1246640021098401, "wp" => 0.9567704822207381);0.352616678
1.0;4.0;3.0;80.0;100.0;0.05;Dict("m" => 0.21528803280673758, "w0" => 0.033989510629897884, "wp" => 7.842816965516474e-5);Dict("m" => 0.2540506695374589, "w0" => 0.07569587410675982, "wp" => 0.6124592354847948);1.561528207
1.0;4.0;3.0;80.0;100.0;0.1;Dict("m" => 0.18807631792573917, "w0" => 0.03746085040599636, "wp" => 3.657121862146393e-5);Dict("m" => 0.6486118249030282, "w0" => 0.31556897926388744, "wp" => 0.25258286843065364);1.434570921
1.0;4.0;3.0;80.0;100.0;0.15;Dict("m" => 0.15991586195714558, "w0" => 0.041671295931831054, "wp" => 3.800295606271323e-5);Dict("m" => 0.8984430925159936, "w0" => 0.46669071546127927, "wp" => 0.22840957013868773);1.435350063
1.0;4.0;3.0;80.0;100.0;0.2;Dict("m" => 0.13011585005935467, "w0" => 0.04676526088647111, "wp" => 0.00013030253263446277);Dict("m" => 0.41745170817927835, "w0" => 0.27845694003004323, "wp" => 0.6689409345891035);1.493833388
1.0;4.0;3.0;80.0;100.0;0.25;Dict("m" => 0.09755747963275033, "w0" => 0.05252494089601851, "wp" => 0.00017232596314121904);Dict("m" => 0.5796641844335593, "w0" => 0.4079427522244994, "wp" => 0.7503000310225297);1.466097524
1.0;4.0;3.0;80.0;100.0;0.3;Dict("m" => 0.0580855267334389, "w0" => 0.05886123183152422, "wp" => 3.247295551455261e-6);Dict("m" => 0.86636879610065, "w0" => 0.4442627287393544, "wp" => 0.011919473114605778);2.034091813
1.0;4.0;3.0;80.0;100.0;0.35;Dict("m" => 0.004615007770209605, "w0" => 0.05856345022984386, "wp" => 7.016881450845279e-8);Dict("m" => 0.9299854149962625, "w0" => 0.05157840561088173, "wp" => 0.00025911329028370826);3.017939774
1.0;4.0;3.0;80.0;100.0;0.4;Dict("m" => 0.0007074223992336171, "w0" => 0.042543913928462816, "wp" => 5.308112132730942e-6);Dict("m" => 0.7787286156092185, "w0" => 0.025893804226871653, "wp" => 0.030976285561022422);1.910416814
1.0;4.0;3.0;80.0;100.0;0.45;Dict("m" => 9.247660293443677e-5, "w0" => 0.023083020251221206, "wp" => 5.650644363804347e-5);Dict("m" => 0.3606011542314729, "w0" => 0.023495780444016817, "wp" => 0.7029181886710203);1.426481612
1.0;4.0;3.5;80.0;100.0;0.0;Dict("m" => 0.24374812360144982, "w0" => 0.02739617976312381, "wp" => 7.711695126644097e-5);Dict("m" => 0.0428709060606991, "w0" => 0.07450580731779496, "wp" => 0.6498077258000061);0.317625817
1.0;4.0;3.5;80.0;100.0;0.05;Dict("m" => 0.21751284340868512, "w0" => 0.02996880839389385, "wp" => 0.00013107788547118992);Dict("m" => 0.055203235290568475, "w0" => 0.05123294824738514, "wp" => 0.987728423135043);1.435091559
1.0;4.0;3.5;80.0;100.0;0.1;Dict("m" => 0.19086155809676575, "w0" => 0.03298613097614942, "wp" => 0.000125337142181326);Dict("m" => 0.9730426261428948, "w0" => 0.4285693107952612, "wp" => 0.8365804691693944);1.198089655
1.0;4.0;3.5;80.0;100.0;0.15;Dict("m" => 0.16337255094081715, "w0" => 0.03686846112870429, "wp" => 0.0001074336117401541);Dict("m" => 0.17484349162602553, "w0" => 0.15396967689743773, "wp" => 0.617247141544577);1.482081047
1.0;4.0;3.5;80.0;100.0;0.2;Dict("m" => 0.1348630366768291, "w0" => 0.0412710059192338, "wp" => 0.00017216374646096715);Dict("m" => 0.3884714813464363, "w0" => 0.32745426163618974, "wp" => 0.8489077215247788);1.386681908
1.0;4.0;3.5;80.0;100.0;0.25;Dict("m" => 0.10442987284112591, "w0" => 0.046322425136496335, "wp" => 5.465786136671095e-5);Dict("m" => 0.7249525596211837, "w0" => 0.5126903107526906, "wp" => 0.22841604171738802);1.521708517
1.0;4.0;3.5;80.0;100.0;0.3;Dict("m" => 0.06853711568675452, "w0" => 0.05281285457924598, "wp" => 0.00013067017548155246);Dict("m" => 0.8072777254059249, "w0" => 0.520445049702889, "wp" => 0.44428954734092585);1.624888932
1.0;4.0;3.5;80.0;100.0;0.35;Dict("m" => 0.01799836025963984, "w0" => 0.05699636378134112, "wp" => 1.442942197323378e-6);Dict("m" => 0.944511439481318, "w0" => 0.18716220301461667, "wp" => 0.004352108279032855);2.658032079
1.0;4.0;3.5;80.0;100.0;0.4;Dict("m" => 0.0012107429621201794, "w0" => 0.04253565152396189, "wp" => 1.4621307883937734e-7);Dict("m" => 0.9612452455751942, "w0" => 0.04134421859429416, "wp" => 0.0006898371661740664);2.137306681
1.0;4.0;3.5;80.0;100.0;0.45;Dict("m" => 0.0002681760006323612, "w0" => 0.023081838906314912, "wp" => 4.3249804259319826e-5);Dict("m" => 0.8675084043050463, "w0" => 0.031633941281854205, "wp" => 0.4489193909451123);1.488119976
1.0;4.0;4.0;80.0;100.0;0.0;Dict("m" => 0.24503566119174403, "w0" => 0.024443400561221736, "wp" => 7.020287610401226e-5);Dict("m" => 0.1906175615992156, "w0" => 2.005176805500164e-5, "wp" => 0.5776089278581439);0.422223788
1.0;4.0;4.0;80.0;100.0;0.05;Dict("m" => 0.21907941851859847, "w0" => 0.026718701864284204, "wp" => 3.8018418968613615e-5);Dict("m" => 0.5832499796798452, "w0" => 0.1875447914077323, "wp" => 0.27995855985278234);1.35341225
1.0;4.0;4.0;80.0;100.0;0.1;Dict("m" => 0.19275083148591235, "w0" => 0.029488954344936803, "wp" => 1.9760907670875358e-5);Dict("m" => 0.5543276546779718, "w0" => 0.18777188062108277, "wp" => 0.12813205948490475);1.512296699
1.0;4.0;4.0;80.0;100.0;0.15;Dict("m" => 0.1658285064721694, "w0" => 0.03291863056124034, "wp" => 0.00010522993367811971);Dict("m" => 0.05152002588695859, "w0" => 0.03935569943257222, "wp" => 0.5885813313034454);1.600968757
1.0;4.0;4.0;80.0;100.0;0.2;Dict("m" => 0.13808433183924856, "w0" => 0.036898189551956735, "wp" => 0.00017585555717235295);Dict("m" => 0.19443119553258503, "w0" => 0.1539439071216106, "wp" => 0.8405143503411517);1.542245193
1.0;4.0;4.0;80.0;100.0;0.25;Dict("m" => 0.10894883265914655, "w0" => 0.0414114587506075, "wp" => 0.00013644692196359214);Dict("m" => 0.6472401102138176, "w0" => 0.38170557593904947, "wp" => 0.5520906910918812);1.402068509
1.0;4.0;4.0;80.0;100.0;0.3;Dict("m" => 0.0765306266620768, "w0" => 0.0468020807403087, "wp" => 0.0002545862011914668);Dict("m" => 0.12337585180902111, "w0" => 0.0871182761895059, "wp" => 0.8512100507420801);1.340652101
1.0;4.0;4.0;80.0;100.0;0.35;Dict("m" => 0.035319360832611404, "w0" => 0.05189476201266829, "wp" => 1.8598291447413667e-6);Dict("m" => 0.9364360886454856, "w0" => 0.3994369732281955, "wp" => 0.005254275738694402);2.125940582
1.0;4.0;4.0;80.0;100.0;0.4;Dict("m" => 0.0016104778046014134, "w0" => 0.0425260076745391, "wp" => 1.0788933498812646e-6);Dict("m" => 0.8941797004991764, "w0" => 0.040750214718561495, "wp" => 0.004185797317589175);2.363716849
1.0;4.0;4.0;80.0;100.0;0.45;Dict("m" => 0.00024037249027640837, "w0" => 0.02308209118523311, "wp" => 5.216147213884563e-7);Dict("m" => 0.6519797694377139, "w0" => 0.25426436493948545, "wp" => 0.004600585550666092);1.301371386
