t;U;V;Lx;β;δ;v;Q;ΔT;μ
0.5;0.5;0.0;128.0;100.0;0.0;Dict("m" => 0.0001358309364937926, "w0" => 0.10129339305295247, "wp" => 0.0);Dict("m" => 0.9615746681729807, "w0" => 7.395559539769003e-5, "wp" => 2.258556614181087e-6);0.40898315;0.0
0.5;0.5;0.0;128.0;100.0;0.05;Dict("m" => 2.6147111446141848e-5, "w0" => 0.10079038207203694, "wp" => 0.0);Dict("m" => 0.841428318859085, "w0" => 0.003756996811710156, "wp" => 0.00018176931524067707);6.326225394;0.09045534862896536
0.5;0.5;0.0;128.0;100.0;0.1;Dict("m" => 1.1800117873322924e-5, "w0" => 0.09892808988898649, "wp" => 0.0);Dict("m" => 0.691539788518666, "w0" => 0.050017591953083196, "wp" => 0.03627553829382319);5.761838544;0.21345992002595787
0.5;0.5;0.0;128.0;100.0;0.15;Dict("m" => 1.0131450393782056e-5, "w0" => 0.09536689155526848, "wp" => 0.0);Dict("m" => 0.9050276061388516, "w0" => 0.21360512498402873, "wp" => 0.1683199494463982);5.418294983;0.3606833889217614
0.5;0.5;0.0;128.0;100.0;0.2;Dict("m" => 5.5697630409735655e-6, "w0" => 0.08982639423137902, "wp" => 0.0);Dict("m" => 0.7170719168020375, "w0" => 0.3682778829332267, "wp" => 0.34348857366300806);4.965394976;0.5295444568049505
0.5;0.5;0.0;128.0;100.0;0.25;Dict("m" => 5.371078900591959e-6, "w0" => 0.08204126094342487, "wp" => 0.0);Dict("m" => 0.9826040144306925, "w0" => 0.4472442601657911, "wp" => 0.04292833603198566);4.963684963;0.7196569902991116
0.5;0.5;0.0;128.0;100.0;0.3;Dict("m" => 1.3870794108817743e-6, "w0" => 0.07174446590501625, "wp" => 0.0);Dict("m" => 0.36550428139040964, "w0" => 0.8725968621550728, "wp" => 0.19320913151919594);4.63712977;0.9317536033649748
0.5;0.5;0.0;128.0;100.0;0.35;Dict("m" => 1.660770210062032e-6, "w0" => 0.058669765191068736, "wp" => 0.0);Dict("m" => 0.6596477787010057, "w0" => 0.021624951741447407, "wp" => 0.5982596070614199);4.511181204;1.164495896028784
0.5;0.5;0.0;128.0;100.0;0.4;Dict("m" => 1.4363417844327666e-6, "w0" => 0.0425414816252726, "wp" => 0.0);Dict("m" => 0.9537362624242219, "w0" => 0.5660257494338045, "wp" => 0.5054693563432372);4.28286275;1.4198559081711735
0.5;0.5;0.0;128.0;100.0;0.45;Dict("m" => 4.93347233223629e-7, "w0" => 0.02308027376657906, "wp" => 0.0);Dict("m" => 0.7221435689594528, "w0" => 0.07148605111865353, "wp" => 0.9544184133141503);4.024975898;1.6981185306895634
0.5;1.0;0.0;128.0;100.0;0.0;Dict("m" => 0.027410897580015664, "w0" => 0.10115511238245137, "wp" => 0.0);Dict("m" => 0.8954032471563885, "w0" => 0.01085206727938215, "wp" => 3.026453167706542e-10);0.26740913;0.0
0.5;1.0;0.0;128.0;100.0;0.05;Dict("m" => 7.140010611462157e-5, "w0" => 0.10079037968566606, "wp" => 0.0);Dict("m" => 0.7918470690898188, "w0" => 0.009345775978109039, "wp" => 0.06565677254085195);5.689550285;0.0904554632088236
0.5;1.0;0.0;128.0;100.0;0.1;Dict("m" => 3.845161569405878e-5, "w0" => 0.09892808873471469, "wp" => 0.0);Dict("m" => 0.9344604826570031, "w0" => 0.008490383706788451, "wp" => 0.029372380064753296);6.381244549;0.21345995732855003
0.5;1.0;0.0;128.0;100.0;0.15;Dict("m" => 2.0687014247729773e-5, "w0" => 0.09536689115052698, "wp" => 0.0);Dict("m" => 0.8205352620578698, "w0" => 0.1338380849991161, "wp" => 0.10693420017327321);5.704579533;0.3606834000820841
0.5;1.0;0.0;128.0;100.0;0.2;Dict("m" => 8.381185579546688e-6, "w0" => 0.08982639416328358, "wp" => 0.0);Dict("m" => 0.49760650493540715, "w0" => 0.5221939427665911, "wp" => 0.34341959116334325);4.903797979;0.5295444585914125
0.5;1.0;0.0;128.0;100.0;0.25;Dict("m" => 7.175294260540825e-6, "w0" => 0.08204126088878946, "wp" => 0.0);Dict("m" => 0.6204602798900191, "w0" => 0.08724124467590633, "wp" => 0.00285679404441609);5.214152742;0.7196569917659125
0.5;1.0;0.0;128.0;100.0;0.3;Dict("m" => 6.969022167320961e-6, "w0" => 0.07174446574545958, "wp" => 0.0);Dict("m" => 0.8833458111752692, "w0" => 0.38200344708708145, "wp" => 0.3650767096925);4.816356592;0.931753608043306
0.5;1.0;0.0;128.0;100.0;0.35;Dict("m" => 4.1824811289540025e-6, "w0" => 0.05866976511602809, "wp" => 0.0);Dict("m" => 0.8097155684834779, "w0" => 0.29446573560347467, "wp" => 0.4870824063587738);4.589955163;1.1644958986526341
0.5;1.0;0.0;128.0;100.0;0.4;Dict("m" => 1.1702670900453191e-6, "w0" => 0.04254148163111871, "wp" => 0.0);Dict("m" => 0.3826795046439827, "w0" => 0.9144268104060993, "wp" => 0.35135726638515924);4.185938612;1.4198559078937274
0.5;1.0;0.0;128.0;100.0;0.45;Dict("m" => 8.536962254080158e-7, "w0" => 0.02308027375763048, "wp" => 0.0);Dict("m" => 0.6205361166788239, "w0" => 0.3898078367350552, "wp" => 0.580555895514493);4.207896259;1.6981185314656626
0.5;1.5;0.0;128.0;100.0;0.0;Dict("m" => 0.06322033042254714, "w0" => 0.10014156099717937, "wp" => 0.0);Dict("m" => 0.9376906092961601, "w0" => 0.04465461226774159, "wp" => 6.808808859831132e-7);0.193280075;0.0
0.5;1.5;0.0;128.0;100.0;0.05;Dict("m" => 0.00023020043534503534, "w0" => 0.10079035379400336, "wp" => 0.0);Dict("m" => 0.9346659741915881, "w0" => 0.0003307365141480556, "wp" => 1.3641226436328506e-8);12.920486084;0.09045670637548246
0.5;1.5;0.0;128.0;100.0;0.1;Dict("m" => 6.16302911435109e-5, "w0" => 0.09892808673540666, "wp" => 0.0);Dict("m" => 0.793068658965654, "w0" => 0.0004394048692957231, "wp" => 9.259175033901226e-5);8.79087683;0.21346002194015604
0.5;1.5;0.0;128.0;100.0;0.15;Dict("m" => 3.05327781399551e-5, "w0" => 0.09536689052308626, "wp" => 0.0);Dict("m" => 0.7055976037964033, "w0" => 0.003098829969017114, "wp" => 0.015486849188680558);6.819995691;0.36068341738309795
0.5;1.5;0.0;128.0;100.0;0.2;Dict("m" => 2.094726597843088e-5, "w0" => 0.08982639352343703, "wp" => 0.0);Dict("m" => 0.7592944341804265, "w0" => 0.003995597894074221, "wp" => 0.019444844511227515);5.922511945;0.5295444753776292
0.5;1.5;0.0;128.0;100.0;0.25;Dict("m" => 1.5077815526809496e-5, "w0" => 0.08204126046434154, "wp" => 0.0);Dict("m" => 0.8189440582293372, "w0" => 0.6595259057448621, "wp" => 0.6957832888827802);4.743266497;0.7196570031610854
0.5;1.5;0.0;128.0;100.0;0.3;Dict("m" => 6.97649375282242e-6, "w0" => 0.07174446574510304, "wp" => 0.0);Dict("m" => 0.5662735931568657, "w0" => 0.13462467032127057, "wp" => 0.029368854700953486);5.311409516;0.9317536080537572
0.5;1.5;0.0;128.0;100.0;0.35;Dict("m" => 5.874545267298726e-6, "w0" => 0.058669765029365106, "wp" => 0.0);Dict("m" => 0.7386141945162061, "w0" => 0.14485934393793087, "wp" => 0.09485112014407465);4.966748693;1.1644959016828649
