t;U;V;Lx;β;δ;v;Q;ΔT;I;μ;g0;g;fMFT
1.0;0.0;0.0;128.0;100.0;0.0;Dict("ΔS" => 0.0, "Δs" => -0.0, "gS" => 0.4033079851403711);Dict("ΔS" => 0.9976142731211136, "Δs" => 0.08770421714341195, "gS" => 0.20019496505152556);10.067161917;14;8.04718383942693e-10;0.5;0.5;-5.843849709696869e-17
1.0;0.0;0.5;128.0;100.0;0.0;Dict("ΔS" => 1.834998794801249e-5, "Δs" => -0.0, "gS" => 0.40330409621113433);Dict("ΔS" => 0.6308539499750364, "Δs" => 0.15962820767646424, "gS" => 0.14006716365921879);11.880665693;16;1.3916940162675244e-9;0.5;0.5;-5.843849709696869e-17
1.0;0.0;1.0;128.0;100.0;0.0;Dict("ΔS" => 9.617485985065525e-5, "Δs" => -0.0, "gS" => 0.4032983782464886);Dict("ΔS" => 0.9330515412581545, "Δs" => 0.00025580100581560874, "gS" => 0.0001414655259601716);18.04218012;26;6.107940975913495e-12;0.5;0.5;3.4423418976414766e-16
1.0;0.0;1.5;128.0;100.0;0.0;Dict("ΔS" => 0.0006732579302232056, "Δs" => -0.0, "gS" => 0.4032894969617977);Dict("ΔS" => 0.9937373031194843, "Δs" => 6.803403732780652e-27, "gS" => 0.00020594560390385652);37.87056505;98;-2.3332030751888055e-16;0.5;0.5;-1.1676857397668883e-16
1.0;0.0;2.0;128.0;100.0;0.0;Dict("ΔS" => 0.917873610460819, "Δs" => -0.0, "gS" => 0.3320668527004759);Dict("ΔS" => 0.823114615624565, "Δs" => 2.2597810504757915e-11, "gS" => 0.14128898162935055);26.315092694;44;1.5415728589485145e-15;0.5;0.5;-5.843849709696869e-17
1.0;0.0;2.5;128.0;100.0;0.0;Dict("ΔS" => 1.522804798604568, "Δs" => -0.0, "gS" => 0.26538767527258494);Dict("ΔS" => 0.6399714392513189, "Δs" => 0.0001464155485670627, "gS" => 0.14227214415629685);21.180613267;27;6.529361595126147e-9;0.5;0.5;-1.514291621783348e-16
1.0;0.0;3.0;128.0;100.0;0.0;Dict("ΔS" => 2.0306934822194638, "Δs" => -0.0, "gS" => 0.22094108553062036);Dict("ΔS" => 0.8455212096514231, "Δs" => 0.023201799770728598, "gS" => 0.16754013296566006);15.408598206;19;8.218050646811772e-7;0.5;0.5;-2.3332030751888055e-16
1.0;0.0;3.5;128.0;100.0;0.0;Dict("ΔS" => 2.5013836947962975, "Δs" => -0.0, "gS" => 0.18919449547136977);Dict("ΔS" => 0.5082043003756809, "Δs" => 0.016148984241669023, "gS" => 0.07635995513094462);15.551596916;19;4.6903136825674537e-7;0.5;0.5;0.0
1.0;0.0;4.0;128.0;100.0;0.0;Dict("ΔS" => 2.95272059097541, "Δs" => -0.0, "gS" => 0.16538493475867458);Dict("ΔS" => 0.950312383785068, "Δs" => 0.026094828631085386, "gS" => 0.10750232266737436);15.269621379;19;6.369892138937804e-7;0.5;0.5;1.7222551509932238e-16
1.0;0.0;4.5;128.0;100.0;0.0;Dict("ΔS" => 3.3924386108715257, "Δs" => -0.0, "gS" => 0.1468664159990878);Dict("ΔS" => 0.9800529922499024, "Δs" => 0.09279084676884704, "gS" => 0.08578440722412095);14.230923935;17;1.9397608222419143e-6;0.5;0.5;-5.843849709696869e-17
1.0;0.0;5.0;128.0;100.0;0.0;Dict("ΔS" => 3.8245475770580475, "Δs" => -0.0, "gS" => 0.1320515951363437);Dict("ΔS" => 0.5896022427975822, "Δs" => 0.018854218364699794, "gS" => 0.04130509966032703);14.634765762;18;3.4252436317784227e-7;0.5;0.5;-2.3332030751888055e-16
1.0;0.0;5.5;128.0;100.0;0.0;Dict("ΔS" => 4.251368270725889, "Δs" => -0.0, "gS" => 0.1199303829830354);Dict("ΔS" => 0.7468500111862397, "Δs" => 0.019206034033224767, "gS" => 0.04281096229657999);15.349429698;19;3.068303780238762e-7;0.5;0.5;-2.3332030751888055e-16
1.0;0.0;6.0;128.0;100.0;0.0;Dict("ΔS" => 4.674349589862828, "Δs" => -0.0, "gS" => 0.10982937285951436);Dict("ΔS" => 0.7614911006825764, "Δs" => 0.006526199081135279, "gS" => 0.03640979688496193);14.0542207;18;9.258374902040671e-8;0.5;0.5;2.3332030751888055e-16
1.0;0.0;6.5;128.0;100.0;0.0;Dict("ΔS" => 5.094447963141016, "Δs" => -0.0, "gS" => 0.1012823643031451);Dict("ΔS" => 0.7778363308386105, "Δs" => 0.06033222947030422, "gS" => 0.03151471815288076);14.697453987;18;7.663039979678298e-7;0.5;0.5;-3.4423418976414766e-16
1.0;0.0;7.0;128.0;100.0;0.0;Dict("ΔS" => 5.512322573427523, "Δs" => -0.0, "gS" => 0.09395635701288327);Dict("ΔS" => 0.6927139799195459, "Δs" => 0.017938556270565346, "gS" => 0.024095856592798448);16.027281068;20;2.0542882280189575e-7;0.5;0.5;3.4423418976414766e-16
1.0;0.0;7.5;128.0;100.0;0.0;Dict("ΔS" => 5.928443680653204, "Δs" => -0.0, "gS" => 0.08760715062443448);Dict("ΔS" => 0.5418434749326906, "Δs" => 0.014200810723385752, "gS" => 0.01636504456725696);14.175044755;18;1.47518345929693e-7;0.5;0.5;-4.662069341687669e-16
1.0;0.0;8.0;128.0;100.0;0.0;Dict("ΔS" => 6.343156395231802, "Δs" => -0.0, "gS" => 0.08205159506904158);Dict("ΔS" => 0.7503044676493431, "Δs" => 0.04253177685360781, "gS" => 0.019865382161754486);14.502019194;18;4.029172776281358e-7;0.5;0.5;-2.887772486415141e-16
1.0;0.0;8.5;128.0;100.0;0.0;Dict("ΔS" => 6.75672005735438, "Δs" => -0.0, "gS" => 0.07714963427688955);Dict("ΔS" => 0.6413918827785636, "Δs" => 0.002167069520791787, "gS" => 0.015011830965944162);15.203870144;19;1.880987235500925e-8;0.5;0.5;2.6104877808019733e-16
1.0;0.0;9.0;128.0;100.0;0.0;Dict("ΔS" => 7.16933352079289, "Δs" => -0.0, "gS" => 0.07279233580035334);Dict("ΔS" => 0.7723787311597619, "Δs" => 0.013742018267146246, "gS" => 0.01609840686103703);14.873348064;19;1.0974793139269072e-7;0.5;0.5;-2.3332030751888055e-16
1.0;0.0;9.5;128.0;100.0;0.0;Dict("ΔS" => 7.58115193570333, "Δs" => -0.0, "gS" => 0.06889370032040552);Dict("ΔS" => 0.716512602911834, "Δs" => 0.008185617001046747, "gS" => 0.013385878651211991);14.941195773;19;6.037630770425878e-8;0.5;0.5;-5.843849709696869e-17
1.0;0.0;10.0;128.0;100.0;0.0;Dict("ΔS" => 7.992298203081302, "Δs" => -0.0, "gS" => 0.06538492838832209);Dict("ΔS" => 0.5913024299974978, "Δs" => 0.0165535144725081, "gS" => 0.009959278520904613);16.000139439;20;1.1315033762314582e-7;0.5;0.5;-1.1676857397668883e-16
1.0;1.0;0.0;128.0;100.0;0.0;Dict("ΔS" => 0.0, "Δs" => 2.287739765441298e-9, "gS" => 0.40330798564874637);Dict("ΔS" => 0.1662749795037, "Δs" => 3.845557429592606e-5, "gS" => 0.6462563484510575);7.759786411;13;-2.394417129847337e-14;0.5;0.5;-5.843849709696869e-17
1.0;1.0;0.5;128.0;100.0;0.0;Dict("ΔS" => 2.6346591278923895e-5, "Δs" => -1.3812354141234636e-10, "gS" => 0.4033040956982084);Dict("ΔS" => 0.9057649546466634, "Δs" => 2.258706777209134e-6, "gS" => 0.014033784393463478);9.538030513;16;1.0869885720687922e-14;0.5;0.5;-4.121309955633368e-15
1.0;1.0;1.0;128.0;100.0;0.0;Dict("ΔS" => 9.910865870175194e-5, "Δs" => -1.9748343052686587e-14, "gS" => 0.40329837806997626);Dict("ΔS" => 0.9615141383656609, "Δs" => 3.134250427457615e-10, "gS" => 0.00019634803560819591);16.659598468;29;-4.939354047300837e-16;0.5;0.5;-5.77120816414034e-16
1.0;1.0;1.5;128.0;100.0;0.0;Dict("ΔS" => 0.0006357398632237513, "Δs" => 1.4220889091011652e-20, "gS" => 0.4032895036930317);Dict("ΔS" => 0.9383599655868823, "Δs" => 1.9694056086174007e-17, "gS" => 0.00018363195575243907);30.118759308;72;0.0;0.5;0.5;0.0
1.0;1.0;2.0;128.0;100.0;0.0;Dict("ΔS" => 0.917876524119567, "Δs" => 1.9164628651396898e-16, "gS" => 0.33206635243014365);Dict("ΔS" => 0.796142191132887, "Δs" => 2.558988268356441e-12, "gS" => 0.1366653083995084);13.160398049;30;8.48388068599401e-17;0.5;0.5;1.7222551509932238e-16
1.0;1.0;2.5;128.0;100.0;0.0;Dict("ΔS" => 1.5228028595761613, "Δs" => 6.218577085562171e-17, "gS" => 0.2653881168151139);Dict("ΔS" => 0.7382768489994085, "Δs" => 1.3529310843252402e-12, "gS" => 0.16353931897528096);12.973531281;21;0.0;0.5;0.5;0.0
1.0;1.0;3.0;128.0;100.0;0.0;Dict("ΔS" => 2.0306942327927935, "Δs" => -2.4011012362407103e-16, "gS" => 0.22094089596982266);Dict("ΔS" => 0.6161343158517241, "Δs" => 1.6976152996336958e-12, "gS" => 0.12287746823463896);12.632556111;20;-4.662069341687669e-16;0.5;0.5;1.444970445380056e-16
1.0;1.0;3.5;128.0;100.0;0.0;Dict("ΔS" => 2.501383604660977, "Δs" => -2.8994198331849276e-13, "gS" => 0.18919451923138575);Dict("ΔS" => 0.7749231492049091, "Δs" => 8.314566156279292e-9, "gS" => 0.11640423916520204);12.449484508;18;1.5705882774885715e-13;0.5;0.5;-8.435244690241372e-14
1.0;1.0;4.0;128.0;100.0;0.0;Dict("ΔS" => 2.9527205966378074, "Δs" => -5.235400033962688e-11, "gS" => 0.16538493347204314);Dict("ΔS" => 0.621904995461442, "Δs" => 1.5648664503617715e-6, "gS" => 0.07032436781295726);12.008112803;17;2.5419202441707978e-11;0.5;0.5;-1.277987210415027e-11
1.0;1.0;4.5;128.0;100.0;0.0;Dict("ΔS" => 3.3924386239581787, "Δs" => -3.790825189967399e-10, "gS" => 0.14686641233025888);Dict("ΔS" => 0.9611543756271601, "Δs" => 1.1706248331360915e-5, "gS" => 0.08423666938095487);13.020092277;16;1.6546908332729874e-10;0.5;0.5;-7.924525337148214e-11
1.0;1.0;5.0;128.0;100.0;0.0;Dict("ΔS" => 3.8245475766741697, "Δs" => -1.824004336648975e-12, "gS" => 0.13205159519061452);Dict("ΔS" => 0.7061595284874045, "Δs" => 5.7735190373756314e-8, "gS" => 0.049469491782971886);11.858645125;18;7.175201188411306e-13;0.5;0.5;-3.314200042875415e-13
1.0;1.0;5.5;128.0;100.0;0.0;Dict("ΔS" => 4.2513682707490865, "Δs" => 5.292557360523243e-12, "gS" => 0.11993038297890943);Dict("ΔS" => 0.7402854248272916, "Δs" => 1.705296704581404e-7, "gS" => 0.042434775635452615);12.899376088;19;-1.8787287264093733e-12;0.5;0.5;8.454038250699236e-13
1.0;1.0;6.0;128.0;100.0;0.0;Dict("ΔS" => 4.674349589775744, "Δs" => -4.581552616401887e-11, "gS" => 0.10982937287089703);Dict("ΔS" => 0.807487490765979, "Δs" => 1.4981166171940725e-6, "gS" => 0.03860877205441593);12.869279465;18;1.4753279869474112e-11;0.5;0.5;-6.499577894121533e-12
1.0;1.0;6.5;128.0;100.0;0.0;Dict("ΔS" => 5.094447963171576, "Δs" => 1.4464429952181987e-13, "gS" => 0.10128236429348134);Dict("ΔS" => 0.7838050424258114, "Δs" => 4.704050399308457e-9, "gS" => 0.03175683238459959);11.852103112;19;-4.159395267447352e-14;0.5;0.5;1.8376226692307938e-14
1.0;1.0;7.0;128.0;100.0;0.0;Dict("ΔS" => 5.5123225736724155, "Δs" => -2.850202543327584e-13, "gS" => 0.09395635697168489);Dict("ΔS" => 0.5451291958813442, "Δs" => 9.54548443679824e-9, "gS" => 0.01896303964105117);11.731241256;19;7.675484596861293e-14;0.5;0.5;-3.266538515372952e-14
1.0;1.0;7.5;128.0;100.0;0.0;Dict("ΔS" => 5.928443680497893, "Δs" => 4.884837374413654e-11, "gS" => 0.08760715064965778);Dict("ΔS" => 0.6593044665059722, "Δs" => 1.644100959030744e-6, "gS" => 0.019912016022555212);13.255757049;19;-1.2004584067255852e-11;0.5;0.5;5.074445421152096e-12
1.0;1.0;8.0;128.0;100.0;0.0;Dict("ΔS" => 6.343156395180958, "Δs" => -9.96910551071678e-12, "gS" => 0.08205159505677427);Dict("ΔS" => 0.9352619159219699, "Δs" => 3.3773684651788965e-7, "gS" => 0.0247628853068671);12.294847293;18;2.25517044274981e-12;0.5;0.5;-9.443563552674616e-13
1.0;1.0;8.5;128.0;100.0;0.0;Dict("ΔS" => 6.756720057337032, "Δs" => -2.3181734902852488e-11, "gS" => 0.07714963428083044);Dict("ΔS" => 0.6506630907399114, "Δs" => 7.896426051208214e-7, "gS" => 0.015228710097126008);13.429525289;19;4.841748096201526e-12;0.5;0.5;-2.0123244975737975e-12
1.0;1.0;9.0;128.0;100.0;0.0;Dict("ΔS" => 7.169333520762147, "Δs" => -3.124742751399738e-11, "gS" => 0.07279233580415187);Dict("ΔS" => 0.82045246730722, "Δs" => 1.069402951515186e-6, "gS" => 0.017100290037458388);13.324589841;19;6.044941890798183e-12;0.5;0.5;-2.495631739457549e-12
1.0;1.0;9.5;128.0;100.0;0.0;Dict("ΔS" => 7.58115193570928, "Δs" => -1.6751408067746873e-14, "gS" => 0.06889370032314332);Dict("ΔS" => 0.6700032311801607, "Δs" => 5.720903969881022e-10, "gS" => 0.012516898956621558);10.532864882;19;2.6932124065626173e-15;0.5;0.5;-1.2255821357776142e-15
1.0;1.0;10.0;128.0;100.0;0.0;Dict("ΔS" => 7.992298202984623, "Δs" => 5.609172472337146e-12, "gS" => 0.06538492839696515);Dict("ΔS" => 0.8280707296925982, "Δs" => 1.934790953674322e-7, "gS" => 0.013946931013697483);12.007845463;19;-9.392543166841794e-13;0.5;0.5;3.8327224423720385e-13
1.0;2.0;0.0;128.0;100.0;0.0;Dict("ΔS" => NaN, "Δs" => NaN, "gS" => NaN);Dict("ΔS" => 7.67210710609893e-27, "Δs" => 13.676155774291423, "gS" => 4.0648751031824304e-5);34.320743376;100;0.0;0.5;0.5;NaN
1.0;2.0;0.5;128.0;100.0;0.0;Dict("ΔS" => NaN, "Δs" => NaN, "gS" => NaN);Dict("ΔS" => 9.628365578826038e-16, "Δs" => 517.1837357571163, "gS" => 2.2603752203309568e-7);41.609158885;100;0.0;0.5;0.5;NaN
1.0;2.0;1.0;128.0;100.0;0.0;Dict("ΔS" => NaN, "Δs" => NaN, "gS" => NaN);Dict("ΔS" => 2.011267883827143e-9, "Δs" => 933.7019724660755, "gS" => 4.9960036108132044e-12);61.969246514;100;1.2755421718857463e-14;0.5;0.5;NaN
1.0;2.0;1.5;128.0;100.0;0.0;Dict("ΔS" => NaN, "Δs" => NaN, "gS" => NaN);Dict("ΔS" => 0.7140034809135023, "Δs" => 1391.1506414887583, "gS" => 9.422244484635911e-5);83.335204587;100;-2.7651019771138784e-5;0.5;0.5;NaN
1.0;2.0;2.0;128.0;100.0;0.0;Dict("ΔS" => 0.9178560395459567, "Δs" => 1.7987626327640267e-8, "gS" => 0.33206986954691986);Dict("ΔS" => 0.9858572613441474, "Δs" => 0.0002674412962484998, "gS" => 0.1692391257002157);20.46608921;27;-4.982880461869808e-9;0.5;0.5;1.0235586045403975e-8
1.0;2.0;2.5;128.0;100.0;0.0;Dict("ΔS" => 1.522802318965294, "Δs" => 2.386074939519055e-13, "gS" => 0.26538823993848987);Dict("ΔS" => 0.759447361391441, "Δs" => 4.017616926759222e-9, "gS" => 0.167278320553077);14.156311059;21;-7.287286009002858e-14;0.5;0.5;1.0631339558697661e-13
1.0;2.0;3.0;128.0;100.0;0.0;Dict("ΔS" => 2.030694372461335, "Δs" => 3.5225050957696236e-16, "gS" => 0.22094086071050192);Dict("ΔS" => 0.5652855088289499, "Δs" => 2.091163526316175e-12, "gS" => 0.11277416638061366);12.079333745;20;2.1568846968883504e-17;0.5;0.5;2.887772486415141e-16
1.0;2.0;3.5;128.0;100.0;0.0;Dict("ΔS" => 2.501383557107153, "Δs" => 3.739074479723603e-16, "gS" => 0.189194531852115);Dict("ΔS" => 0.8434962370973409, "Δs" => 3.4087209100336873e-12, "gS" => 0.12650422218346558);9.847253862;17;-1.9995398566063916e-16;0.5;0.5;1.7222551509932238e-16
1.0;2.0;4.0;128.0;100.0;0.0;Dict("ΔS" => 2.9527205868930593, "Δs" => -3.4626706883755798e-18, "gS" => 0.16538493616663477);Dict("ΔS" => 0.6130433040318906, "Δs" => 2.5546017215386044e-12, "gS" => 0.06923928617258435);8.528200098;18;-4.662069341687669e-16;0.5;0.5;1.1676857397668883e-16
1.0;2.0;4.5;128.0;100.0;0.0;Dict("ΔS" => 3.392438629123336, "Δs" => 8.42831663835919e-17, "gS" => 0.14686641104155398);Dict("ΔS" => 0.694405186369984, "Δs" => 1.8054484026950199e-12, "gS" => 0.060876616004568174);8.770020549;18;1.9995398566063916e-16;0.5;0.5;-8.616696765828546e-17
1.0;2.0;5.0;128.0;100.0;0.0;Dict("ΔS" => 3.8245475768467294, "Δs" => 5.21379272221123e-16, "gS" => 0.1320515951783094);Dict("ΔS" => 0.6284417727053793, "Δs" => 6.603710914657177e-12, "gS" => 0.0440249427163808);9.16621345;18;-2.3332030751888055e-16;0.5;0.5;2.3332030751888055e-16
1.0;2.0;5.5;128.0;100.0;0.0;Dict("ΔS" => 4.2513682706475615, "Δs" => 5.593127957309596e-16, "gS" => 0.1199303830308906);Dict("ΔS" => 0.679785525727894, "Δs" => 8.903764974952104e-12, "gS" => 0.03896511222151178);8.319469154;18;-1.1676857397668883e-16;0.5;0.5;5.843849709696869e-17
1.0;2.0;6.0;128.0;100.0;0.0;Dict("ΔS" => 4.674349590018826, "Δs" => -1.824712256293104e-16, "gS" => 0.10982937284489394);Dict("ΔS" => 0.6601530128413913, "Δs" => 1.1917876238752847e-12, "gS" => 0.03156475613247389);8.801673439;18;8.616696765828546e-17;0.5;0.5;1.1676857397668883e-16
1.0;2.0;6.5;128.0;100.0;0.0;Dict("ΔS" => 5.0944479632968624, "Δs" => -1.176698170325674e-16, "gS" => 0.10128236429086392);Dict("ΔS" => 0.6471339651969998, "Δs" => 2.7045396061126816e-12, "gS" => 0.026219457280179936);8.420590231;18;2.3332030751888055e-16;0.5;0.5;0.0
1.0;2.0;7.0;128.0;100.0;0.0;Dict("ΔS" => 5.512322573476374, "Δs" => -1.7626416819183088e-16, "gS" => 0.0939563569669508);Dict("ΔS" => 0.8455570287058123, "Δs" => 2.4008102506448264e-13, "gS" => 0.02941420628801983);11.721597999;19;-2.3332030751888055e-16;0.5;0.5;0.0
1.0;2.0;7.5;128.0;100.0;0.0;Dict("ΔS" => 5.9284436805188845, "Δs" => -6.769555077092149e-16, "gS" => 0.08760715065331776);Dict("ΔS" => 0.6029614812863571, "Δs" => 3.4187313588169366e-12, "gS" => 0.01821015308017815);13.00968041;21;1.1676857397668883e-16;0.5;0.5;-4.662069341687669e-16
1.0;2.0;8.0;128.0;100.0;0.0;Dict("ΔS" => 6.343156395291076, "Δs" => -1.1693798056613969e-16, "gS" => 0.08205159506351666);Dict("ΔS" => 0.6717962974622793, "Δs" => 3.746258824585034e-12, "gS" => 0.017786876737174717);9.619912469;18;0.0;0.5;0.5;-4.662069341687669e-16
1.0;2.0;8.5;128.0;100.0;0.0;Dict("ΔS" => 6.756720057325945, "Δs" => -8.301600509449947e-16, "gS" => 0.0771496342911869);Dict("ΔS" => 0.5953552064585921, "Δs" => 8.336007186290763e-12, "gS" => 0.013933890122136416);9.47758433;19;0.0;0.5;0.5;-5.843849709696869e-17
1.0;2.0;9.0;128.0;100.0;0.0;Dict("ΔS" => 7.169333520900155, "Δs" => -1.5052791912245622e-16, "gS" => 0.07279233579714516);Dict("ΔS" => 0.5151600178088245, "Δs" => 3.832326727438799e-12, "gS" => 0.010737312388792164);10.459490374;19;-4.662069341687669e-16;0.5;0.5;2.3332030751888055e-16
1.0;2.0;9.5;128.0;100.0;0.0;Dict("ΔS" => 7.581151935675103, "Δs" => 3.430009097929454e-16, "gS" => 0.06889370032673053);Dict("ΔS" => 0.7377058093460676, "Δs" => 5.699327889445156e-12, "gS" => 0.013781624612629884);9.64335704;18;2.3332030751888055e-16;0.5;0.5;0.0
1.0;2.0;10.0;128.0;100.0;0.0;Dict("ΔS" => 7.992298203089935, "Δs" => -8.616019139470743e-16, "gS" => 0.06538492839007327);Dict("ΔS" => 0.5407711803240289, "Δs" => 8.947030958812613e-12, "gS" => 0.009108122950851616);9.544636891;19;0.0;0.5;0.5;-1.1676857397668883e-16
1.0;3.0;0.0;128.0;100.0;0.0;Dict("ΔS" => 0.0, "Δs" => 2.0937952754503617e-5, "gS" => 0.4033079853008259);Dict("ΔS" => 0.8390187471230797, "Δs" => 0.25690461978626117, "gS" => 0.30432415361048015);16.707644003;24;-3.6673786793853247e-10;0.5;0.31182326444962355;-1.1676857397668883e-16
1.0;3.0;0.5;128.0;100.0;0.0;Dict("ΔS" => 2.5803172220206097e-6, "Δs" => -6.626277005476455e-5, "gS" => 0.40330409643476706);Dict("ΔS" => 0.08870813267835435, "Δs" => 0.802945648416793, "gS" => 0.033570547475214596);21.754249431;31;1.7202255483787787e-10;0.5;0.31182326444962355;-1.830488366135266e-10
1.0;3.0;1.0;128.0;100.0;0.0;Dict("ΔS" => 2.684205624744959e-6, "Δs" => 7.708528313480668e-5, "gS" => 0.4032983810154695);Dict("ΔS" => 0.02604113088454538, "Δs" => 0.9217076910038503, "gS" => 1.4333556563883576e-6);44.719966851;65;-1.0053328753246299e-10;0.5;0.31182326444962355;2.6074745292613277e-10
1.0;3.0;1.5;128.0;100.0;0.0;Dict("ΔS" => NaN, "Δs" => NaN, "gS" => NaN);Dict("ΔS" => 3.4190926697026667, "Δs" => 683.7047145106864, "gS" => 0.0020201066025515857);81.659283984;100;-4.272970800477189e-5;0.5;0.31182326444962355;NaN
1.0;3.0;2.0;128.0;100.0;0.0;Dict("ΔS" => 0.9178588028809448, "Δs" => -1.5280135555288676e-16, "gS" => 0.33206939510067246);Dict("ΔS" => 0.9602342319559032, "Δs" => 1.0028034143306756e-12, "gS" => 0.16482183193999855);22.340978637;46;0.0;0.5;0.31182326444962355;-1.7222551509932238e-16
1.0;3.0;2.5;128.0;100.0;0.0;Dict("ΔS" => 1.5228005728522862, "Δs" => -6.759526206996658e-16, "gS" => 0.26538863757583536);Dict("ΔS" => 0.8396939682242532, "Δs" => 4.115561250758769e-12, "gS" => 0.18352275819089048);17.44870111;37;-4.662069341687669e-16;0.5;0.31182326444962355;-3.996911308867812e-16
1.0;3.0;3.0;128.0;100.0;0.0;Dict("ΔS" => 2.0306923458271964, "Δs" => -9.754770233759424e-17, "gS" => 0.2209413728903008);Dict("ΔS" => 0.9942890910785707, "Δs" => 1.1272046045457966e-12, "gS" => 0.1915735644086869);13.049708906;31;-1.1676857397668883e-16;0.5;0.31182326444962355;-2.3332030751888055e-16
1.0;3.0;3.5;128.0;100.0;0.0;Dict("ΔS" => 2.5013830635338183, "Δs" => -2.881809374466471e-16, "gS" => 0.1891946636365949);Dict("ΔS" => 0.8875275904651758, "Δs" => 7.255694727831923e-13, "gS" => 0.12927920143152027);11.341862683;30;0.0;0.5;0.31182326444962355;-2.3332030751888055e-16
1.0;3.0;4.0;128.0;100.0;0.0;Dict("ΔS" => 2.9527205492291624, "Δs" => -3.054400807799007e-16, "gS" => 0.16538494639111304);Dict("ΔS" => 0.8063876570929551, "Δs" => 5.343284849052891e-12, "gS" => 0.09084317818042198);13.890711004;30;2.3332030751888055e-16;0.5;0.31182326444962355;1.1676857397668883e-16
1.0;3.0;4.5;128.0;100.0;0.0;Dict("ΔS" => 3.392438591540328, "Δs" => -4.4387914567914355e-16, "gS" => 0.14686642160671998);Dict("ΔS" => 0.71685769428953, "Δs" => 6.6283434970886764e-12, "gS" => 0.06252915598498054);16.00687976;32;-1.1676857397668883e-16;0.5;0.31182326444962355;-3.996911308867812e-16
1.0;3.0;5.0;128.0;100.0;0.0;Dict("ΔS" => 3.8245475864285754, "Δs" => 3.781155076543197e-18, "gS" => 0.13205159238445532);Dict("ΔS" => 0.7515284187542548, "Δs" => 2.3194584462195748e-12, "gS" => 0.05273222691976054);14.768687046;30;-3.996911308867812e-16;0.5;0.31182326444962355;0.0
1.0;3.0;5.5;128.0;100.0;0.0;Dict("ΔS" => 4.251368265531374, "Δs" => -4.2825646999998523e-16, "gS" => 0.11993038441956144);Dict("ΔS" => 0.9103537378596371, "Δs" => 5.840979160973185e-12, "gS" => 0.05214057457458843);16.007556284;31;-1.1676857397668883e-16;0.5;0.31182326444962355;0.0
1.0;3.0;6.0;128.0;100.0;0.0;Dict("ΔS" => 4.674349587156875, "Δs" => -1.1972031439128061e-15, "gS" => 0.10982937360476375);Dict("ΔS" => 0.8960962445758724, "Δs" => 1.329278372509104e-11, "gS" => 0.04282358270185638);18.561975438;30;-5.843849709696869e-17;0.5;0.31182326444962355;-5.77120816414034e-16
1.0;3.0;6.5;128.0;100.0;0.0;Dict("ΔS" => 5.094447962091522, "Δs" => -1.806009768817729e-16, "gS" => 0.10128236455607866);Dict("ΔS" => 0.996493763576467, "Δs" => 6.750207490673616e-13, "gS" => 0.04036638813861848);14.208807933;31;3.4423418976414766e-16;0.5;0.31182326444962355;5.843849709696869e-17
1.0;3.0;7.0;128.0;100.0;0.0;Dict("ΔS" => 5.512322572649328, "Δs" => -1.2514403575913935e-16, "gS" => 0.09395635718815845);Dict("ΔS" => 0.9488112312716623, "Δs" => 3.3086668402891416e-12, "gS" => 0.032999488383672615);18.113063096;33;1.9995398566063916e-16;0.5;0.31182326444962355;-2.3332030751888055e-16
1.0;3.0;7.5;128.0;100.0;0.0;Dict("ΔS" => 5.92844368030595, "Δs" => -1.6704167346212606e-16, "gS" => 0.08760715065412307);Dict("ΔS" => 0.9568987489050329, "Δs" => 2.3831855533455517e-12, "gS" => 0.028900259308045628);18.491422114;31;2.6168792744978343e-16;0.5;0.31182326444962355;1.6782230018749144e-17
1.0;3.0;8.0;128.0;100.0;0.0;Dict("ΔS" => 6.343156395357047, "Δs" => -3.0568402626870994e-16, "gS" => 0.08205159502494815);Dict("ΔS" => 0.8000076213399154, "Δs" => 2.1159202092770643e-12, "gS" => 0.021182698211746898);17.896316897;32;-4.662069341687669e-16;0.5;0.31182326444962355;5.843849709696869e-17
1.0;3.0;8.5;128.0;100.0;0.0;Dict("ΔS" => 6.756720057064797, "Δs" => -1.2253076971027038e-15, "gS" => 0.07714963434495906);Dict("ΔS" => 0.7784222187723344, "Δs" => 1.135585339205526e-11, "gS" => 0.018217053880248413);18.304757934;32;-3.4423418976414766e-16;0.5;0.31182326444962355;0.0
1.0;3.0;9.0;128.0;100.0;0.0;Dict("ΔS" => 7.169333520822066, "Δs" => -7.885639569712305e-16, "gS" => 0.07279233579516989);Dict("ΔS" => 0.7414895241453223, "Δs" => 3.897316470623761e-13, "gS" => 0.015454740738551909);17.84043942;34;-3.4423418976414766e-16;0.5;0.31182326444962355;-2.3332030751888055e-16
1.0;3.0;9.5;128.0;100.0;0.0;Dict("ΔS" => 7.5811519354114205, "Δs" => -9.917603847539591e-16, "gS" => 0.06889370040260301);Dict("ΔS" => 0.7615975352859294, "Δs" => 4.749530650422827e-12, "gS" => 0.01422569853581912);17.996636901;32;0.0;0.5;0.31182326444962355;4.662069341687669e-16
1.0;3.0;10.0;128.0;100.0;0.0;Dict("ΔS" => 7.99229820269066, "Δs" => -1.291894651152259e-16, "gS" => 0.06538492848761727);Dict("ΔS" => 0.7881333731152296, "Δs" => 2.2542991173488117e-12, "gS" => 0.01327154261224206);15.72084586;33;3.4423418976414766e-16;0.5;0.31182326444962355;2.6104877808019733e-16
