t;U;V;Lx;β;δ;v;Q;ΔT
1.0;12.0;0.0;128.0;100.0;0.0;Dict("m" => 0.20682777311357123, "w0" => 0.13325377024857207, "wp" => 0.0);Dict("m" => 0.6769398171044272, "w0" => 0.8869119137014381, "wp" => 0.026279376705449085);1.472046955
1.0;12.0;0.0;128.0;100.0;0.01;Dict("m" => 0.2001800843838451, "w0" => 0.13525452691626508, "wp" => 0.0);Dict("m" => 0.5471459974867865, "w0" => 0.645606237149321, "wp" => 0.06963897579199088);10.217081802
1.0;12.0;0.0;128.0;100.0;0.02;Dict("m" => 0.19337860206019583, "w0" => 0.1373696497816613, "wp" => 0.0);Dict("m" => 0.8219733511810601, "w0" => 0.9244517567447152, "wp" => 0.029250279015258118);10.820711337
1.0;12.0;0.0;128.0;100.0;0.03;Dict("m" => 0.1864216856747012, "w0" => 0.13958560626256922, "wp" => 0.0);Dict("m" => 0.6781632582128494, "w0" => 0.3956459505838339, "wp" => 0.5092667020675151);8.143628107
1.0;12.0;0.0;128.0;100.0;0.04;Dict("m" => 0.17931525345740962, "w0" => 0.14188024024959145, "wp" => 0.0);Dict("m" => 0.7701052014336129, "w0" => 0.8128081968461487, "wp" => 0.0006194371435271401);9.989937249
1.0;12.0;0.0;128.0;100.0;0.05;Dict("m" => 0.1720233796856687, "w0" => 0.14427540480631493, "wp" => 0.0);Dict("m" => 0.778434585483323, "w0" => 0.7930079523774114, "wp" => 0.006969918579850182);10.569272942
1.0;12.0;0.0;128.0;100.0;0.06;Dict("m" => 0.16452808331096314, "w0" => 0.14676837469428838, "wp" => 0.0);Dict("m" => 0.9080810410647122, "w0" => 0.8784950610446485, "wp" => 0.014555989179972138);9.914721271
1.0;12.0;0.0;128.0;100.0;0.07;Dict("m" => 0.15677084426402493, "w0" => 0.1493902920164847, "wp" => 0.0);Dict("m" => 0.7031190512984953, "w0" => 0.6623595836383056, "wp" => 0.003749381666387143);11.685196866
1.0;12.0;0.0;128.0;100.0;0.08;Dict("m" => 0.14874236241582411, "w0" => 0.15211526342507325, "wp" => 0.0);Dict("m" => 0.7296318744692831, "w0" => 0.6530895599959896, "wp" => 0.004727430464308621);11.44585413
1.0;12.0;0.0;128.0;100.0;0.09;Dict("m" => 0.14038114667987842, "w0" => 0.15495669963762923, "wp" => 0.0);Dict("m" => 0.738031745189105, "w0" => 0.621444255066439, "wp" => 0.0025414964245935845);10.898152706
1.0;12.0;0.0;128.0;100.0;0.1;Dict("m" => 0.13163580524703647, "w0" => 0.15790466019569874, "wp" => 0.0);Dict("m" => 0.8246367916139863, "w0" => 0.6549290107030203, "wp" => 0.0006830546469693595);12.517727256
1.0;12.0;0.0;128.0;100.0;0.11;Dict("m" => 0.12240875960643148, "w0" => 0.1609704153564605, "wp" => 0.0);Dict("m" => 0.7735387984565689, "w0" => 0.5707183089881385, "wp" => 0.00037656497437846926);12.810349896
1.0;12.0;0.0;128.0;100.0;0.12;Dict("m" => 0.11261218902482018, "w0" => 0.16413609444255378, "wp" => 0.0);Dict("m" => 0.8881294640727955, "w0" => 0.6025409673715565, "wp" => 9.585077915630486e-5);13.882764421
1.0;12.0;0.0;128.0;100.0;0.13;Dict("m" => 0.10206055244728172, "w0" => 0.16741768369966178, "wp" => 0.0);Dict("m" => 0.9780758469528361, "w0" => 0.6013280053845937, "wp" => 4.755753346241973e-5);14.401090117
1.0;12.0;0.0;128.0;100.0;0.14;Dict("m" => 0.09047295872867647, "w0" => 0.1708274654106074, "wp" => 0.0);Dict("m" => 0.9572281876696342, "w0" => 0.5214795763797131, "wp" => 7.503895613464357e-6);15.781088914
1.0;12.0;0.0;128.0;100.0;0.15;Dict("m" => 0.07740390241996777, "w0" => 0.17436221891075396, "wp" => 0.0);Dict("m" => 0.9718540585702817, "w0" => 0.4529719358301043, "wp" => 9.122771388174787e-8);18.048883183
1.0;12.0;0.0;128.0;100.0;0.16;Dict("m" => 0.061943775683367376, "w0" => 0.17801178952756905, "wp" => 0.0);Dict("m" => 0.9484654370918444, "w0" => 0.35380895465120243, "wp" => 3.373169202763899e-8);18.357571708
1.0;12.0;0.0;128.0;100.0;0.17;Dict("m" => 0.04164238142929512, "w0" => 0.18174850727578942, "wp" => 0.0);Dict("m" => 0.9973892989703637, "w0" => 0.2504337029676784, "wp" => 1.2162665493744199e-17);36.88088923
1.0;12.0;0.0;128.0;100.0;0.18;Dict("m" => 0.012936984491426015, "w0" => 0.18410520193394597, "wp" => 4.134247348610739e-31);Dict("m" => 2.4916040701555495, "w0" => 0.19827992345039513, "wp" => 8.268494697221478e-27);53.594391596
1.0;12.0;0.0;128.0;100.0;0.19;Dict("m" => 0.001268634364227847, "w0" => 0.1822252911328569, "wp" => 1.1930097782657462e-31);Dict("m" => 1.0143667475038196, "w0" => 0.008563996562183096, "wp" => 2.386019556531492e-27);55.527084825
1.0;12.0;0.0;128.0;100.0;0.2;Dict("m" => 0.0006073226570119676, "w0" => 0.17966706960257853, "wp" => 0.0);Dict("m" => 0.9514215886964486, "w0" => 0.004538054864389185, "wp" => 1.16242551440693e-17);34.992796314
1.0;12.0;0.0;128.0;100.0;0.21;Dict("m" => 0.000388887605383346, "w0" => 0.17693003347495534, "wp" => 0.0);Dict("m" => 0.9137955649494192, "w0" => 0.003185953703355171, "wp" => 1.2524746968312895e-13);28.846521228
1.0;12.0;0.0;128.0;100.0;0.22;Dict("m" => 0.0003130670854170374, "w0" => 0.17401099759635272, "wp" => 0.0);Dict("m" => 0.9977699306842625, "w0" => 0.0032269656546901615, "wp" => 2.1431854727897647e-10);22.933840729
1.0;12.0;0.0;128.0;100.0;0.23;Dict("m" => 0.00023576722344388894, "w0" => 0.1709022511397708, "wp" => 0.0);Dict("m" => 0.9627607876326507, "w0" => 0.002734088155320613, "wp" => 3.246307301997402e-9);20.542891485
1.0;12.0;0.0;128.0;100.0;0.24;Dict("m" => 0.00018026715861289605, "w0" => 0.1675985956899267, "wp" => 0.0);Dict("m" => 0.9096254573263229, "w0" => 0.0023376199898006433, "wp" => 6.028336114133977e-7);15.803435644
1.0;12.0;0.0;128.0;100.0;0.25;Dict("m" => 0.0001555131824885307, "w0" => 0.1640975392728588, "wp" => 0.0);Dict("m" => 0.9460144355255596, "w0" => 0.0025371361728199204, "wp" => 6.018824218514603e-7);16.139221026
1.0;12.0;0.0;128.0;100.0;0.26;Dict("m" => 0.00011564006380831475, "w0" => 0.16039522823597205, "wp" => 0.0);Dict("m" => 0.8331574602556723, "w0" => 0.2717363759222047, "wp" => 0.34509729348591694);6.991484749
1.0;12.0;0.0;128.0;100.0;0.27;Dict("m" => 0.00010749923960049172, "w0" => 0.15648931268187702, "wp" => 0.0);Dict("m" => 0.9054141293445814, "w0" => 0.002516996298329577, "wp" => 0.00011937384866444232);12.186047218
1.0;12.0;0.0;128.0;100.0;0.28;Dict("m" => 8.821890476771722e-5, "w0" => 0.1523754064675722, "wp" => 0.0);Dict("m" => 0.8601059252190428, "w0" => 0.002717530697138315, "wp" => 4.001264859575982e-5);12.687698674
1.0;12.0;0.0;128.0;100.0;0.29;Dict("m" => 8.580918965436852e-5, "w0" => 0.1480478793586976, "wp" => 0.0);Dict("m" => 0.9611981940926085, "w0" => 0.004215675479257719, "wp" => 0.00026314783728820994);12.59904218
1.0;12.0;0.0;128.0;100.0;0.3;Dict("m" => 6.484961401767988e-5, "w0" => 0.14350214619501994, "wp" => 0.0);Dict("m" => 0.8298786061306408, "w0" => 0.003741113542565788, "wp" => 9.389914879452887e-5);11.463383381
1.0;12.0;0.0;128.0;100.0;0.31;Dict("m" => 5.362280050097159e-5, "w0" => 0.13873401819257947, "wp" => 0.0);Dict("m" => 0.7806805365934758, "w0" => 0.004625353906551055, "wp" => 0.0006698380958522725);11.042945812
1.0;12.0;0.0;128.0;100.0;0.32;Dict("m" => 5.443950644787042e-5, "w0" => 0.13373927184141415, "wp" => 0.0);Dict("m" => 0.8990584339625275, "w0" => 0.002334440949436356, "wp" => 0.00528143438724153);9.594530094
1.0;12.0;0.0;128.0;100.0;0.33;Dict("m" => 4.077851008053416e-5, "w0" => 0.12851380143185206, "wp" => 0.0);Dict("m" => 0.7625467754372147, "w0" => 0.007230937305868768, "wp" => 0.0017825327373840098);10.065415035
1.0;12.0;0.0;128.0;100.0;0.34;Dict("m" => 3.539330647131944e-5, "w0" => 0.12305354866402592, "wp" => 0.0);Dict("m" => 0.7488049026593456, "w0" => 0.002140353603519163, "wp" => 0.019912333400289937);7.694754696
1.0;12.0;0.0;128.0;100.0;0.35;Dict("m" => 3.603775568086549e-5, "w0" => 0.11735338202061184, "wp" => 0.0);Dict("m" => 0.8627403122640123, "w0" => 0.004249745172851815, "wp" => 0.0001183988997746035);9.505633758
1.0;12.0;0.0;128.0;100.0;0.36;Dict("m" => 2.7938706641239087e-5, "w0" => 0.1114073656660729, "wp" => 0.0);Dict("m" => 0.7576575294446883, "w0" => 0.018245110616488258, "wp" => 0.015349377839792571);8.505079411
1.0;12.0;0.0;128.0;100.0;0.37;Dict("m" => 2.462937281468321e-5, "w0" => 0.10521249339849131, "wp" => 0.0);Dict("m" => 0.7582114076635783, "w0" => 0.008964266474398297, "wp" => 0.015714450868869828);8.927627513
1.0;12.0;0.0;128.0;100.0;0.38;Dict("m" => 2.2470856726118965e-5, "w0" => 0.0987670394423662, "wp" => 0.0);Dict("m" => 0.7878892584874846, "w0" => 0.13665085229153107, "wp" => 0.18905206763411506);7.400744818
1.0;12.0;0.0;128.0;100.0;0.39;Dict("m" => 2.1660347810842298e-5, "w0" => 0.09206072958398868, "wp" => 0.0);Dict("m" => 0.8688989077844073, "w0" => 0.5190362227845691, "wp" => 0.8659281346215196);6.599695913
1.0;12.0;0.0;128.0;100.0;0.4;Dict("m" => 1.7308041579574728e-5, "w0" => 0.08509389664270767, "wp" => 0.0);Dict("m" => 0.7992378141279127, "w0" => 0.019821635840744367, "wp" => 0.08925508310850391);7.460199055
1.0;12.0;0.0;128.0;100.0;0.41;Dict("m" => 1.0243541834728377e-5, "w0" => 0.07786103798161123, "wp" => 0.0);Dict("m" => 0.5489163250653885, "w0" => 0.5372852650363524, "wp" => 0.5789287366753703);6.777839457
1.0;12.0;0.0;128.0;100.0;0.42;Dict("m" => 1.091260124055047e-5, "w0" => 0.07035947982532727, "wp" => 0.0);Dict("m" => 0.6858640500486337, "w0" => 0.1581569222115775, "wp" => 0.32132003396504194);6.852756128
1.0;12.0;0.0;128.0;100.0;0.43;Dict("m" => 8.96514388679774e-6, "w0" => 0.06257766058609121, "wp" => 0.0);Dict("m" => 0.6701782829541619, "w0" => 0.004217978175763415, "wp" => 0.09555617899803594);8.048675778
1.0;12.0;0.0;128.0;100.0;0.44;Dict("m" => 6.608735376210024e-6, "w0" => 0.05451737791961806, "wp" => 0.0);Dict("m" => 0.5989315151515934, "w0" => 0.06830121299906955, "wp" => 0.04019374406070661);7.341877537
1.0;12.0;0.0;128.0;100.0;0.45;Dict("m" => 5.104309361754616e-6, "w0" => 0.046170966736020065, "wp" => 0.0);Dict("m" => 0.5760026642113155, "w0" => 0.09037551544320566, "wp" => 0.6102194156983689);6.845947769
1.0;12.0;0.0;128.0;100.0;0.46;Dict("m" => 3.884216322963753e-6, "w0" => 0.03753585408436325, "wp" => 0.0);Dict("m" => 0.5677876594066025, "w0" => 0.23231468029419333, "wp" => 0.4414201012226117);6.7026946
1.0;12.0;0.0;128.0;100.0;0.47;Dict("m" => 1.8386433292832065e-6, "w0" => 0.028605435774810672, "wp" => 0.0);Dict("m" => 0.37090104081677855, "w0" => 0.5466135583995918, "wp" => 0.5256987456231232);6.706466037
1.0;12.0;0.0;128.0;100.0;0.48;Dict("m" => 2.3874502150188477e-6, "w0" => 0.019374695015596036, "wp" => 0.0);Dict("m" => 0.7467898540111716, "w0" => 0.009338031345083875, "wp" => 0.30481835603281077);6.196952126
1.0;12.0;0.0;128.0;100.0;0.49;Dict("m" => 3.214694000145236e-8, "w0" => 0.00984037817060267, "wp" => 0.0);Dict("m" => 0.02076574254496359, "w0" => 0.10935653704481282, "wp" => 0.6201292967161807);6.124778989
1.0;12.0;0.1;128.0;100.0;0.0;Dict("m" => 0.21187664853955757, "w0" => 0.12666365372107818, "wp" => 4.604112097986364e-7);Dict("m" => 0.5147068589422821, "w0" => 0.6983632277679508, "wp" => 0.3542854944954894);1.146076772
1.0;12.0;0.1;128.0;100.0;0.01;Dict("m" => 0.20539755313193922, "w0" => 0.12865363270446778, "wp" => 1.9287867704368107e-7);Dict("m" => 0.6801247465229587, "w0" => 0.7558436509544353, "wp" => 0.1460644541938444);7.829190734
1.0;12.0;0.1;128.0;100.0;0.02;Dict("m" => 0.1988071432593064, "w0" => 0.13072587593868268, "wp" => 1.0030760228798574e-7);Dict("m" => 0.6535988121311731, "w0" => 0.7692130228675875, "wp" => 0.07472569094007314);8.231091936
1.0;12.0;0.1;128.0;100.0;0.03;Dict("m" => 0.19209478057646318, "w0" => 0.13288258650753704, "wp" => 8.331600114427125e-8);Dict("m" => 0.5320859830282298, "w0" => 0.6511392901520363, "wp" => 0.06103304927541144);8.143103441
1.0;12.0;0.1;128.0;100.0;0.04;Dict("m" => 0.185215512414698, "w0" => 0.1351653365111166, "wp" => 1.7580834332769768e-7);Dict("m" => 0.45042015559437765, "w0" => 0.6894080304611916, "wp" => 0.1265520413211285);6.644842017
1.0;12.0;0.1;128.0;100.0;0.05;Dict("m" => 0.17827295295855985, "w0" => 0.13743548528073513, "wp" => 1.0559352346357939e-7);Dict("m" => 0.8771942648491682, "w0" => 0.9976067469458227, "wp" => 0.07472023490438685);8.094127919
1.0;12.0;0.1;128.0;100.0;0.06;Dict("m" => 0.17110391465685273, "w0" => 0.1398695473625266, "wp" => 6.132728244060586e-8);Dict("m" => 0.8089227373311858, "w0" => 0.8560578726934942, "wp" => 0.042619887398319053);8.034396721
1.0;12.0;0.1;128.0;100.0;0.07;Dict("m" => 0.16374426966302333, "w0" => 0.14240118501632693, "wp" => 3.1035568651567912e-9);Dict("m" => 0.9200169471876296, "w0" => 0.9461823689888016, "wp" => 0.0021173954381392187);8.553956826
1.0;12.0;0.1;128.0;100.0;0.08;Dict("m" => 0.15613774814202727, "w0" => 0.1450628955235377, "wp" => 1.508377830053366e-8);Dict("m" => 0.6910816989155744, "w0" => 0.6986777914033682, "wp" => 0.010096492506606759);9.453554833
1.0;12.0;0.1;128.0;100.0;0.09;Dict("m" => 0.14827986405655136, "w0" => 0.14782375830505295, "wp" => 5.545422173738886e-9);Dict("m" => 0.7274437919546628, "w0" => 0.7019477816036512, "wp" => 0.0036404919831488462);9.552440799
1.0;12.0;0.1;128.0;100.0;0.1;Dict("m" => 0.14000356168746309, "w0" => 0.1507974574865059, "wp" => 2.1426236179066685e-7);Dict("m" => 0.827952895994799, "w0" => 0.7854096203804839, "wp" => 0.13779982669366078);7.524879776
1.0;12.0;0.1;128.0;100.0;0.11;Dict("m" => 0.13158561351744585, "w0" => 0.1536793551985546, "wp" => 9.617743121808551e-10);Dict("m" => 0.7415555466488977, "w0" => 0.6360625054449565, "wp" => 0.0006066003187179577);10.279655054
1.0;12.0;0.1;128.0;100.0;0.12;Dict("m" => 0.12262359142115983, "w0" => 0.15676925059015295, "wp" => 2.2393427137303647e-10);Dict("m" => 0.7545633114178218, "w0" => 0.6040266867193833, "wp" => 0.00013836541387951206);10.752862693
1.0;12.0;0.1;128.0;100.0;0.13;Dict("m" => 0.11312713105998715, "w0" => 0.15996754578050462, "wp" => 8.740230386998674e-10);Dict("m" => 0.812708626411196, "w0" => 0.5963398878880422, "wp" => 0.0005288980228011311);9.798980377
1.0;12.0;0.1;128.0;100.0;0.14;Dict("m" => 0.10294933328255028, "w0" => 0.16327650634579705, "wp" => 6.995578850668211e-10);Dict("m" => 0.9214201460820692, "w0" => 0.6194561382560915, "wp" => 0.00041446130871750694);11.506691182
1.0;12.0;0.1;128.0;100.0;0.15;Dict("m" => 0.0918436539243753, "w0" => 0.16671284541474993, "wp" => 2.363812226558348e-11);Dict("m" => 0.9771189113844114, "w0" => 0.5862839122316998, "wp" => 1.3706265447400479e-5);13.937453074
1.0;12.0;0.1;128.0;100.0;0.16;Dict("m" => 0.07943589864298843, "w0" => 0.17026887969016968, "wp" => 1.4838041768955754e-12);Dict("m" => 0.994302583161577, "w0" => 0.5161097788486391, "wp" => 8.417760794492747e-7);22.886506099
1.0;12.0;0.1;128.0;100.0;0.17;Dict("m" => 0.06496192477280989, "w0" => 0.17395987215195893, "wp" => 8.286280220190135e-15);Dict("m" => 0.9334088524015627, "w0" => 0.39634686475664704, "wp" => 4.597621804453614e-9);28.386169408
1.0;12.0;0.1;128.0;100.0;0.18;Dict("m" => 0.046670788873909304, "w0" => 0.17774827735896706, "wp" => 5.116186477973242e-20);Dict("m" => 0.9861011263883473, "w0" => 0.30123253651176407, "wp" => 2.7760174648585192e-14);37.84236848
1.0;12.0;0.1;128.0;100.0;0.19;Dict("m" => 0.019262882685979393, "w0" => 0.18101671003398662, "wp" => 1.0199834080082088e-30);Dict("m" => 1.761353937848424, "w0" => 0.22383729217062553, "wp" => 1.9661087988089614e-26);54.415034762
1.0;12.0;0.1;128.0;100.0;0.2;Dict("m" => 0.002347135008883886, "w0" => 0.17964899806370033, "wp" => 2.2455200437210263e-30);Dict("m" => 1.478770095777607, "w0" => 0.024530031404457198, "wp" => 4.3296768549763857e-26);42.484725055
1.0;12.0;0.1;128.0;100.0;0.21;Dict("m" => 0.0007230743439783008, "w0" => 0.17692847237341755, "wp" => 2.5170496634600185e-23);Dict("m" => 0.9928960457718228, "w0" => 0.005925069604117983, "wp" => 1.3722959508200279e-17);30.518635132
1.0;12.0;0.1;128.0;100.0;0.22;Dict("m" => 0.0004627031731258161, "w0" => 0.17401034284051475, "wp" => 4.95903972831951e-20);Dict("m" => 0.9937753680688479, "w0" => 0.004325114678072062, "wp" => 2.7506727611781385e-14);24.401332668
1.0;12.0;0.1;128.0;100.0;0.23;Dict("m" => 0.000322351222771317, "w0" => 0.170901850179874, "wp" => 1.8651696117027193e-16);Dict("m" => 0.9598416538355783, "w0" => 0.0033475822217021722, "wp" => 1.0540655263456502e-10);20.280415282
1.0;12.0;0.1;128.0;100.0;0.24;Dict("m" => 0.00024348920883470766, "w0" => 0.16759829002879906, "wp" => 9.029149840054832e-12);Dict("m" => 0.9421007481971087, "w0" => 0.002885114564199487, "wp" => 5.206793031322294e-6);12.981764322
1.0;12.0;0.1;128.0;100.0;0.25;Dict("m" => 0.00017560682350125688, "w0" => 0.1640973350070268, "wp" => 2.2610451148508076e-13);Dict("m" => 0.8482706584255918, "w0" => 0.0022173615685239234, "wp" => 1.3326474006157335e-7);15.848710164
1.0;12.0;0.1;128.0;100.0;0.26;Dict("m" => 0.00015644837232676683, "w0" => 0.16039503294573376, "wp" => 3.318514739132654e-11);Dict("m" => 0.918463226947611, "w0" => 0.0025817676130301948, "wp" => 2.0025932908489136e-5);12.774736585
1.0;12.0;0.1;128.0;100.0;0.27;Dict("m" => 0.00011962933547477433, "w0" => 0.15648916446373357, "wp" => 4.934595640397434e-12);Dict("m" => 0.8375009022773429, "w0" => 0.0022331227983451996, "wp" => 3.054622738403333e-6);13.632172028
1.0;12.0;0.1;128.0;100.0;0.28;Dict("m" => 9.731677701775476e-5, "w0" => 0.1523752511182401, "wp" => 1.3315376956151848e-10);Dict("m" => 0.8012239527983321, "w0" => 0.0021445608955339424, "wp" => 8.47223572429431e-5);11.397485291
1.0;12.0;0.1;128.0;100.0;0.29;Dict("m" => 9.183001843833291e-5, "w0" => 0.1480477303202219, "wp" => 1.302407569630351e-11);Dict("m" => 0.879930662129143, "w0" => 0.0030945357815115315, "wp" => 8.536732783900385e-6);11.391680865
1.0;12.0;0.1;128.0;100.0;0.3;Dict("m" => 7.284997780681148e-5, "w0" => 0.1435020108620166, "wp" => 8.55471383801614e-11);Dict("m" => 0.8061159506228012, "w0" => 0.002836495600344602, "wp" => 5.790295413378568e-5);10.56342547
1.0;12.0;0.1;128.0;100.0;0.31;Dict("m" => 5.9841932988990283e-5, "w0" => 0.1387338980248691, "wp" => 6.531421261039891e-11);Dict("m" => 0.7602536990067732, "w0" => 0.003339352230569137, "wp" => 4.5772487209805386e-5);10.702363895
1.0;12.0;0.1;128.0;100.0;0.32;Dict("m" => 4.882476188374193e-5, "w0" => 0.13373916870374047, "wp" => 1.0238034244168935e-8);Dict("m" => 0.7091871814974114, "w0" => 0.0034931842890495446, "wp" => 0.007450464022857191);8.906210195
1.0;12.0;0.1;128.0;100.0;0.33;Dict("m" => 4.8933066042746054e-5, "w0" => 0.1285136883148002, "wp" => 2.089313752061761e-7);Dict("m" => 0.810338184663642, "w0" => 0.12457221933021012, "wp" => 0.15839636172499277);7.439449202
1.0;12.0;0.1;128.0;100.0;0.34;Dict("m" => 4.593225469787427e-5, "w0" => 0.12305342833727904, "wp" => 1.3244135760577156e-8);Dict("m" => 0.8658189769312167, "w0" => 0.006493733540752222, "wp" => 0.01049803287322289);9.277684746
1.0;12.0;0.1;128.0;100.0;0.35;Dict("m" => 3.52855785327368e-5, "w0" => 0.11735327608471095, "wp" => 9.061925763963314e-9);Dict("m" => 0.7567065044063433, "w0" => 0.005035506901313047, "wp" => 0.007540681590074923);9.364804427
1.0;12.0;0.1;128.0;100.0;0.36;Dict("m" => 3.072465405217767e-5, "w0" => 0.11140727552532927, "wp" => 4.6108516806884205e-8);Dict("m" => 0.7500169865702562, "w0" => 0.01842682772520976, "wp" => 0.040465170026624114);8.580073674
1.0;12.0;0.1;128.0;100.0;0.37;Dict("m" => 2.3932077893535823e-5, "w0" => 0.10521241654230987, "wp" => 4.55790379795202e-8);Dict("m" => 0.6661123287163226, "w0" => 0.01874484220010242, "wp" => 0.04240937976361216);8.216334695
1.0;12.0;0.1;128.0;100.0;0.38;Dict("m" => 2.3330062015113522e-5, "w0" => 0.0987669490004759, "wp" => 1.182076113771505e-8);Dict("m" => 0.7425723274708877, "w0" => 0.01689583962613539, "wp" => 0.011731923634078255);8.549683112
1.0;12.0;0.1;128.0;100.0;0.39;Dict("m" => 2.6573052925060538e-5, "w0" => 0.09206065926448646, "wp" => 4.0340517558458806e-8);Dict("m" => 0.9712447083599517, "w0" => 0.006885247769011782, "wp" => 0.04301268937683785);8.134864606
1.0;12.0;0.1;128.0;100.0;0.4;Dict("m" => 2.0034912770708963e-5, "w0" => 0.08509383107017013, "wp" => 5.249658765642153e-8);Dict("m" => 0.8458335517304811, "w0" => 0.03210494371935768, "wp" => 0.060642677276463705);8.085026178
1.0;12.0;0.1;128.0;100.0;0.41;Dict("m" => 1.663752519542735e-5, "w0" => 0.07786098047334226, "wp" => 9.116436681365401e-9);Dict("m" => 0.817704993506003, "w0" => 0.03760025867591277, "wp" => 0.011526283274270983);7.392931826
1.0;12.0;0.1;128.0;100.0;0.42;Dict("m" => 1.4196816306221477e-5, "w0" => 0.07035941632946947, "wp" => 4.6993651601021437e-7);Dict("m" => 0.8208136595206132, "w0" => 0.18516860967987547, "wp" => 0.6585085241043505);6.589054852
1.0;12.0;0.1;128.0;100.0;0.43;Dict("m" => 1.018760877315365e-6, "w0" => 0.06257761281759464, "wp" => 3.719381035180896e-7);Dict("m" => 0.07025267924277848, "w0" => 0.5100371916127999, "wp" => 0.5869210892387211);6.500821697
1.0;12.0;0.1;128.0;100.0;0.44;Dict("m" => 1.1269419449361998e-5, "w0" => 0.05451733436508377, "wp" => 8.77263019494997e-8);Dict("m" => 0.9446431949825201, "w0" => 0.07347352813269481, "wp" => 0.15915986663182213);7.040679607
1.0;12.0;0.1;128.0;100.0;0.45;Dict("m" => 6.022909657314531e-6, "w0" => 0.046170934058394994, "wp" => 1.4708516495734597e-7);Dict("m" => 0.6302172338601757, "w0" => 0.052997149360758944, "wp" => 0.3156250441750634);7.099200804
1.0;12.0;0.1;128.0;100.0;0.46;Dict("m" => 1.2757151357101085e-6, "w0" => 0.03753582796981815, "wp" => 2.554244859555044e-7);Dict("m" => 0.17332766765126864, "w0" => 0.18360805760189725, "wp" => 0.6753720825515948);6.051485855
1.0;12.0;0.1;128.0;100.0;0.47;Dict("m" => 4.734834990144454e-6, "w0" => 0.02860541246802811, "wp" => 1.700425751873015e-7);Dict("m" => 0.8897875070196478, "w0" => 0.47297760638099345, "wp" => 0.591038299178153);6.670367706
1.0;12.0;0.1;128.0;100.0;0.48;Dict("m" => 2.1201737235294266e-6, "w0" => 0.019374682757154392, "wp" => 6.566034978539129e-9);Dict("m" => 0.6191669494398461, "w0" => 0.23885973095074536, "wp" => 0.03375836604898274);6.237766347
1.0;12.0;0.1;128.0;100.0;0.49;Dict("m" => 1.1449192661797716e-6, "w0" => 0.009840371520027091, "wp" => 5.779570305910507e-8);Dict("m" => 0.6919409534449916, "w0" => 0.352268524524621, "wp" => 0.5861745474504519);6.847146761
1.0;12.0;0.2;128.0;100.0;0.0;Dict("m" => 0.216136333158333, "w0" => 0.12053715016208982, "wp" => 1.7468809872487803e-6);Dict("m" => 0.47553314191456364, "w0" => 0.24480264101706117, "wp" => 0.689689409233753);1.098614709
1.0;12.0;0.2;128.0;100.0;0.01;Dict("m" => 0.2098037324694304, "w0" => 0.1225039658624533, "wp" => 5.8107911516501e-8);Dict("m" => 0.3511676199569047, "w0" => 0.6948811721393944, "wp" => 0.022554259252786125);7.131465261
1.0;12.0;0.2;128.0;100.0;0.02;Dict("m" => 0.20342914261809067, "w0" => 0.12447175143371167, "wp" => 1.2984929919956585e-7);Dict("m" => 0.70964358022646, "w0" => 0.9341998251512218, "wp" => 0.049564136442477646);8.307774634
1.0;12.0;0.2;128.0;100.0;0.03;Dict("m" => 0.1969214296109977, "w0" => 0.1265630981320405, "wp" => 9.642722620884745e-8);Dict("m" => 0.5525195151531714, "w0" => 0.7303537553862705, "wp" => 0.03616653854181321);8.745846864
1.0;12.0;0.2;128.0;100.0;0.04;Dict("m" => 0.19030769340553524, "w0" => 0.12872714657216033, "wp" => 8.059180996711315e-9);Dict("m" => 0.6543295588259945, "w0" => 0.8228253102210425, "wp" => 0.0029692025640536365);8.698036802
1.0;12.0;0.2;128.0;100.0;0.05;Dict("m" => 0.18356663123225223, "w0" => 0.13097991999478836, "wp" => 9.942855910972184e-8);Dict("m" => 0.7635606255976257, "w0" => 0.9122191581120709, "wp" => 0.03596777095269458);8.156792033
1.0;12.0;0.2;128.0;100.0;0.06;Dict("m" => 0.1766767128350634, "w0" => 0.13333350118326195, "wp" => 1.9807146185174351e-7);Dict("m" => 0.761202285761986, "w0" => 0.920324148813989, "wp" => 0.07031664262522158);8.081143729
1.0;12.0;0.2;128.0;100.0;0.07;Dict("m" => 0.16961907435511447, "w0" => 0.1357921090691598, "wp" => 4.08574840298336e-8);Dict("m" => 0.7000496962905611, "w0" => 0.8198540729706383, "wp" => 0.014227227438738825);9.193342228
1.0;12.0;0.2;128.0;100.0;0.08;Dict("m" => 0.162387725069494, "w0" => 0.13834052066105815, "wp" => 6.223625465392206e-7);Dict("m" => 0.9729558627621926, "w0" => 0.9785304428291952, "wp" => 0.21249578223808807);7.155410081
1.0;12.0;0.2;128.0;100.0;0.09;Dict("m" => 0.15491473147960363, "w0" => 0.141027911304577, "wp" => 3.6707107219753967e-8);Dict("m" => 0.708568211770233, "w0" => 0.7703105573877989, "wp" => 0.012280186862407387);9.46826929
1.0;12.0;0.2;128.0;100.0;0.1;Dict("m" => 0.14715271097162705, "w0" => 0.14386569684985867, "wp" => 2.116595103247897e-6);Dict("m" => 0.21048674618967533, "w0" => 0.25840287357303815, "wp" => 0.6932792307166457);6.710115222
