t;U;V;Lx;β;δ;v;Q;ΔT
1.0;4.0;0.0;256.0;100.0;-0.0303448275862069;Dict("m" => 0.05341148650056894, "w0" => 0.09983172943370015, "wp" => 0.0);Dict("m" => 0.9015464654162086, "w0" => 0.04672881504741433, "wp" => 0.0023259146776521376);56.394078271
1.0;4.0;0.0;256.0;100.0;-0.02827586206896552;Dict("m" => 0.05704252024406758, "w0" => 0.09969195379977759, "wp" => 0.0);Dict("m" => 0.9608463144900742, "w0" => 0.05539379701061109, "wp" => 1.2242869604060255e-8);94.315810598
1.0;4.0;0.0;256.0;100.0;-0.026206896551724142;Dict("m" => 0.06043581065266927, "w0" => 0.09955643328421711, "wp" => 0.0);Dict("m" => 0.9298301388389885, "w0" => 0.056735511502342684, "wp" => 8.893254910909525e-9);88.456618814
1.0;4.0;0.0;256.0;100.0;-0.024137931034482762;Dict("m" => 0.06364310387370845, "w0" => 0.09942423920518233, "wp" => 0.0);Dict("m" => 0.8482483067748237, "w0" => 0.054441365757579296, "wp" => 6.862212071659602e-8);89.684063473
1.0;4.0;0.0;256.0;100.0;-0.022068965517241385;Dict("m" => 0.0667418842247594, "w0" => 0.09929191187948279, "wp" => 0.0);Dict("m" => 0.9490987048262067, "w0" => 0.06385747887041604, "wp" => 1.1309710155820883e-7);79.139804491
1.0;4.0;0.0;256.0;100.0;-0.020000000000000004;Dict("m" => 0.06969415955466787, "w0" => 0.09916306647550596, "wp" => 0.0);Dict("m" => 0.9582907043784172, "w0" => 0.06728675987777155, "wp" => 8.218942896561335e-7);81.164302134
1.0;4.0;0.04;256.0;100.0;-0.011013516926939262;Dict("m" => 0.09132237021576516, "w0" => 0.09773000267301864, "wp" => 1.2734867333152815e-11);Dict("m" => 0.7984054948469155, "w0" => 0.07938627529013864, "wp" => 3.232197058727591e-5);70.445743031
1.0;4.0;0.04;256.0;100.0;-0.008944551409697883;Dict("m" => 0.09369874737745341, "w0" => 0.09759662301791287, "wp" => 3.860756124612067e-12);Dict("m" => 0.8311711593454729, "w0" => 0.08480860746631902, "wp" => 9.81236229045999e-6);67.536239154
1.0;4.0;0.04;256.0;100.0;-0.006875585892456504;Dict("m" => 0.09602936667344646, "w0" => 0.09746444885475528, "wp" => 1.1337723831886595e-11);Dict("m" => 0.8692045684342842, "w0" => 0.09088185361841306, "wp" => 2.8854946817225732e-5);67.900314817
1.0;4.0;0.04;256.0;100.0;-0.004806620375215125;Dict("m" => 0.09830587149477997, "w0" => 0.09733467854319476, "wp" => 5.919135722419868e-11);Dict("m" => 0.8137276693867546, "w0" => 0.08698044590305098, "wp" => 0.00015084672020019603);65.150857242
1.0;4.0;0.04;256.0;100.0;-0.0027376548579737454;Dict("m" => 0.10055159421106827, "w0" => 0.09720512768108668, "wp" => 4.872187693187548e-12);Dict("m" => 0.8264807406613284, "w0" => 0.09043196096639172, "wp" => 1.2433246683523192e-5);64.557653818
1.0;4.0;0.04;256.0;100.0;-0.0006686893407323662;Dict("m" => 0.10255933357336675, "w0" => 0.09709904962558959, "wp" => 4.2269198249587464e-11);Dict("m" => 0.9261615151420766, "w0" => 0.10264107581661741, "wp" => 0.00010798467425481565);59.261975967
1.0;4.0;0.04;256.0;100.0;0.001400276176509013;Dict("m" => 0.10199202401405598, "w0" => 0.09712101891486027, "wp" => 3.1111446323768545e-11);Dict("m" => 0.9075668250628499, "w0" => 0.10074028260184664, "wp" => 7.946202885851011e-5);64.090224803
1.0;4.0;0.04;256.0;100.0;0.0034692416937503923;Dict("m" => 0.09976661878491357, "w0" => 0.09725029404976078, "wp" => 3.357484567740696e-10);Dict("m" => 0.8624006114429927, "w0" => 0.09259847367673602, "wp" => 0.0008563893135144391);59.096349382
1.0;4.0;0.04;256.0;100.0;0.005538207210991772;Dict("m" => 0.09750882314163574, "w0" => 0.09738008358764472, "wp" => 3.6843936419986845e-11);Dict("m" => 0.8605230731927038, "w0" => 0.09132171949366441, "wp" => 9.38511225373645e-5);63.35520024
1.0;4.0;0.04;256.0;100.0;0.007607172728233151;Dict("m" => 0.09520375087151985, "w0" => 0.09751172520059434, "wp" => 1.4937264658397568e-11);Dict("m" => 0.8040222587171741, "w0" => 0.08325286137811361, "wp" => 3.799734064406107e-5);63.881611117
1.0;4.0;0.04;256.0;100.0;0.00967613824547453;Dict("m" => 0.0928790602197856, "w0" => 0.09764211349292024, "wp" => 1.5884440626631745e-12);Dict("m" => 0.9340315683033229, "w0" => 0.09448855628479969, "wp" => 4.035238187211855e-6);68.294573984
1.0;4.0;0.04;256.0;100.0;0.01174510376271591;Dict("m" => 0.09048796726755937, "w0" => 0.0977757407351513, "wp" => 1.3816014973454417e-12);Dict("m" => 0.9164506884495882, "w0" => 0.09034431267637699, "wp" => 3.5049466706511835e-6);69.060406698
1.0;4.0;0.04;256.0;100.0;0.013814069279957288;Dict("m" => 0.08803114088638855, "w0" => 0.09791207112386477, "wp" => 2.7975744515821953e-12);Dict("m" => 0.8031024607781101, "w0" => 0.07701687517985834, "wp" => 7.0871292397093445e-6);73.202174178
1.0;4.0;0.04;256.0;100.0;0.01588303479719867;Dict("m" => 0.0852914215683444, "w0" => 0.09807077008306143, "wp" => 1.8098044004955964e-9);Dict("m" => 0.8085511826427805, "w0" => 0.07736419536968908, "wp" => 0.0045773188229736);54.818245965
1.0;4.0;0.04;256.0;100.0;0.017952000314440046;Dict("m" => 0.08300207538064873, "w0" => 0.09818353369640696, "wp" => 3.659327993736096e-12);Dict("m" => 0.9976350892029751, "w0" => 0.0903281034161929, "wp" => 9.244387319702042e-6);74.432935585
1.0;4.0;0.04;256.0;100.0;0.020020965831681427;Dict("m" => 0.0803637387799746, "w0" => 0.09832391435696765, "wp" => 1.7245543128796404e-12);Dict("m" => 0.9434836417994419, "w0" => 0.08273062012606469, "wp" => 4.350390493294845e-6);76.379433836
1.0;4.0;0.04;256.0;100.0;0.022089931348922804;Dict("m" => 0.07765014517871295, "w0" => 0.0984659119013658, "wp" => 1.671191135817301e-11);Dict("m" => 0.9095584681494129, "w0" => 0.07708922644039662, "wp" => 4.209647761322496e-5);69.012464808
1.0;4.0;0.04;256.0;100.0;0.024158896866164185;Dict("m" => 0.07486647901277127, "w0" => 0.09860849123253804, "wp" => 9.885920917697788e-13);Dict("m" => 0.9744153245010156, "w0" => 0.07967865436081523, "wp" => 2.486585355429794e-6);80.699684198
1.0;4.0;0.04;256.0;100.0;0.026227862383405565;Dict("m" => 0.07196288414944736, "w0" => 0.09875498049839711, "wp" => 9.38430324678684e-13);Dict("m" => 0.9258458382881141, "w0" => 0.07279539619167719, "wp" => 2.3568852420420678e-6);78.928306538
1.0;4.0;0.04;256.0;100.0;0.028296827900646943;Dict("m" => 0.06895047611908715, "w0" => 0.09890346126338864, "wp" => 4.055003076623945e-9);Dict("m" => 0.9051227169461218, "w0" => 0.0532652344953366, "wp" => 0.01016880395797363);49.428829895
1.0;4.0;0.04;256.0;100.0;0.030365793417888323;Dict("m" => 0.06583292732736837, "w0" => 0.09905264453027887, "wp" => 7.031517932562652e-14);Dict("m" => 0.999997294557492, "w0" => 0.07203723259713302, "wp" => 1.760629601578185e-7);88.481101184
1.0;4.0;0.04;256.0;100.0;0.032434758935129704;Dict("m" => 0.06250805425343872, "w0" => 0.09920847407297986, "wp" => 7.959133107677135e-14);Dict("m" => 0.8577449405197668, "w0" => 0.05867517225865981, "wp" => 1.9897407891381743e-7);81.799338613
1.0;4.0;0.04;256.0;100.0;0.03450372445237108;Dict("m" => 0.059055111201083296, "w0" => 0.09936360669416079, "wp" => 8.748684687624414e-15);Dict("m" => 0.926691782833014, "w0" => 0.05994522013233472, "wp" => 2.1836824882359958e-8);95.028037647
1.0;4.0;0.04;256.0;100.0;0.03657268996961246;Dict("m" => 0.05538170244835142, "w0" => 0.09952218195644792, "wp" => 2.3128526766620665e-16);Dict("m" => 0.9588887304349397, "w0" => 0.0582115997964372, "wp" => 5.763636705160661e-10);98.665438014
1.0;4.0;0.04;256.0;100.0;0.03864165548685384;Dict("m" => 0.051454545703551395, "w0" => 0.09968338163851422, "wp" => 2.0731179710598065e-16);Dict("m" => 0.9939397601096273, "w0" => 0.056095040973785926, "wp" => 5.157795536303584e-10);102.789074082
1.0;4.0;0.04;256.0;100.0;0.04071062100409522;Dict("m" => 0.04716257371398717, "w0" => 0.09984960904980053, "wp" => 1.361880664946795e-17);Dict("m" => 0.9028950090615717, "w0" => 0.04670082801305764, "wp" => 3.382592761378248e-11);119.539825703
1.0;4.0;0.04;256.0;100.0;0.0427795865213366;Dict("m" => 0.042540577323649936, "w0" => 0.10001402455040395, "wp" => 8.517693266676352e-19);Dict("m" => 0.9889961814302933, "w0" => 0.04616383356886855, "wp" => 2.112089723120949e-12);128.361441767
1.0;4.0;0.04;256.0;100.0;0.044848552038577974;Dict("m" => 0.03733155494291272, "w0" => 0.10018207572221043, "wp" => 8.2023185319828e-17);Dict("m" => 0.9662430424692975, "w0" => 0.039577332749257677, "wp" => 2.030448497929488e-10);104.593037576
