t,U,V,Lx,β,δ,v,Q,ΔT,μ
1.0,4.0,0.2,256.0,100.0,0.05,"Dict(""m"" => 0.08039441553293823, ""w0"" => 0.09673831917050857, ""wp"" => 3.3268050263049663e-12)","Dict(""m"" => 0.9487574286949629, ""w0"" => 0.10966093049930015, ""wp"" => 1.6529543512626533e-6)",77.354268697,0.4867720821743945
1.0,4.0,0.2,256.0,100.0,0.1,"Dict(""m"" => 0.0004916896197283607, ""w0"" => 0.09893821056475025, ""wp"" => 2.1539117770030891e-16)","Dict(""m"" => 0.9970446516610566, ""w0"" => 0.0009917941989900925, ""wp"" => 1.0454353970762258e-10)",115.906230718,0.4184080150203127
1.0,4.0,0.2,256.0,100.0,0.15,"Dict(""m"" => 0.00011934132100936325, ""w0"" => 0.09537591655667926, ""wp"" => 1.55755085158789e-11)","Dict(""m"" => 0.8844440883239706, ""w0"" => 0.0005627287642806511, ""wp"" => 7.853815654844267e-6)",74.62160087,0.707509310427778
1.0,4.0,0.2,256.0,100.0,0.2,"Dict(""m"" => 5.696590421551243e-5, ""w0"" => 0.08983538028485782, ""wp"" => 1.484680241566727e-9)","Dict(""m"" => 0.8169714151331412, ""w0"" => 0.001206377849977125, ""wp"" => 0.0007966402252702812)",49.703077786,1.040158606963443
1.0,4.0,0.2,256.0,100.0,0.25,"Dict(""m"" => 3.007842440443033e-5, ""w0"" => 0.08204893974013559, ""wp"" => 4.2164714016590746e-9)","Dict(""m"" => 0.71883122324445, ""w0"" => 0.0009096191101731765, ""wp"" => 0.0024851562299906143)",43.902652447,1.4160649807155004
1.0,4.0,0.2,256.0,100.0,0.3,"Dict(""m"" => 1.9524401939205824e-5, ""w0"" => 0.0717515334878768, ""wp"" => 1.7810041911953614e-8)","Dict(""m"" => 0.7448604870836117, ""w0"" => 0.022984822359295443, ""wp"" => 0.012054707235070445)",37.535374998,1.8359364417951927
1.0,4.0,0.2,256.0,100.0,0.35,"Dict(""m"" => 1.0411821466854128e-5, ""w0"" => 0.058675465402062366, ""wp"" => 4.2187153296124265e-8)","Dict(""m"" => 0.6442028545013634, ""w0"" => 0.0209460889454699, ""wp"" => 0.03510584052933494)",36.830254133,2.301846206016259
1.0,4.0,0.2,256.0,100.0,0.4,"Dict(""m"" => 4.855653917576257e-6, ""w0"" => 0.04254748726261742, ""wp"" => 1.5242911571837162e-7)","Dict(""m"" => 0.5309963030058431, ""w0"" => 0.5438602957198724, ""wp"" => 0.17607769225815784)",32.549668822,2.8155598435482805
1.0,4.0,0.2,256.0,100.0,0.45,"Dict(""m"" => 3.146822322912049e-6, ""w0"" => 0.02308563613272842, ""wp"" => 1.1005703229280927e-7)","Dict(""m"" => 0.7930778737198928, ""w0"" => 0.7130202863775761, ""wp"" => 0.23616236426716336)",29.328539372,3.3804163801843483
1.0,4.0,0.3,256.0,100.0,0.0,"Dict(""m"" => 0.15192517032875452, ""w0"" => 0.08861525484190778, ""wp"" => 1.1413760440539538e-8)","Dict(""m"" => 0.9129080509806542, ""w0"" => 0.2228197929195208, ""wp"" => 0.004065130314220337)",5.718397744,0.0
1.0,4.0,0.3,256.0,100.0,0.05,"Dict(""m"" => 0.10276436531559612, ""w0"" => 0.0935763586188329, ""wp"" => 1.7042741767944478e-9)","Dict(""m"" => 0.9670377503888383, ""w0"" => 0.16436371909345215, ""wp"" => 0.000573006095852523)",62.482731419,0.6846610262914792
1.0,4.0,0.3,256.0,100.0,0.1,"Dict(""m"" => 0.0053543188152940895, ""w0"" => 0.0989136499604378, ""wp"" => 1.0330912090173031e-29)","Dict(""m"" => 2.2442283024243572, ""w0"" => 0.020925633493901197, ""wp"" => 1.943557011258624e-25)",242.947828054,0.4155935291235138
1.0,4.0,0.3,256.0,100.0,0.15,"Dict(""m"" => 0.0001877196222414966, ""w0"" => 0.09537582607870496, ""wp"" => 7.627852726166092e-13)","Dict(""m"" => 0.9548309862016996, ""w0"" => 0.0007070988107538145, ""wp"" => 2.5133361113476107e-7)",89.212026561,0.7006281999079265
1.0,4.0,0.3,256.0,100.0,0.2,"Dict(""m"" => 8.59181075568208e-5, ""w0"" => 0.08983532021988914, ""wp"" => 1.612142320876514e-8)","Dict(""m"" => 0.9540211745574528, ""w0"" => 1.2345407474079195e-5, ""wp"" => 0.005659414451386089)",45.680789607,1.0306453585048185
1.0,4.0,0.3,256.0,100.0,0.25,"Dict(""m"" => 4.4567586474996065e-5, ""w0"" => 0.08204889235566971, ""wp"" => 1.8188882900279503e-8)","Dict(""m"" => 0.8652249110986806, ""w0"" => 0.000820748630864232, ""wp"" => 0.007025671415557493)",45.625320297,1.4042544839743574
1.0,4.0,0.3,256.0,100.0,0.3,"Dict(""m"" => 3.116159140899148e-5, ""w0"" => 0.07175149530000692, ""wp"" => 1.1282787907892151e-7)","Dict(""m"" => 0.9917084003149977, ""w0"" => 0.018377150251130958, ""wp"" => 0.05015945428619725)",36.940416602,1.8225737885658715
1.0,4.0,0.3,256.0,100.0,0.35,"Dict(""m"" => 1.1822609071721285e-5, ""w0"" => 0.05867543995721212, ""wp"" => 7.861958835156079e-8)","Dict(""m"" => 0.6208607842311982, ""w0"" => 0.03441279902989536, ""wp"" => 0.04309110358030631)",39.136172938,2.288176264353842
1.0,4.0,0.3,256.0,100.0,0.4,"Dict(""m"" => 1.0241153234313626e-5, ""w0"" => 0.04254746953537472, ""wp"" => 9.105169187605817e-7)","Dict(""m"" => 0.962555331881756, ""w0"" => 0.2258510560222693, ""wp"" => 0.6951190005704252)",32.27069639,2.8034761798011267
1.0,4.0,0.3,256.0,100.0,0.45,"Dict(""m"" => 2.8440950022427515e-6, ""w0"" => 0.023085627772855857, ""wp"" => 4.019464731479447e-7)","Dict(""m"" => 0.622125941791327, ""w0"" => 0.040530154371345994, ""wp"" => 0.5723307972117113)",31.824142373,3.3725759907715034
1.0,4.0,0.4,256.0,100.0,0.0,"Dict(""m"" => 0.16536647314882508, ""w0"" => 0.08487990295246998, ""wp"" => 7.272068676644227e-9)","Dict(""m"" => 0.7253792728451058, ""w0"" => 0.22252987660995038, ""wp"" => 0.001996409551595559)",6.403653719,0.0
1.0,4.0,0.4,256.0,100.0,0.05,"Dict(""m"" => 0.12051763014100271, ""w0"" => 0.09008507376754414, ""wp"" => 4.4067105597451676e-9)","Dict(""m"" => 0.925545862822813, ""w0"" => 0.20931734274434732, ""wp"" => 0.0011348063025560637)",58.693081706,0.8893018168382572
1.0,4.0,0.4,256.0,100.0,0.1,"Dict(""m"" => 0.05075124960207024, ""w0"" => 0.09662163831925699, ""wp"" => 8.48873114277893e-18)","Dict(""m"" => 0.9933987240684505, ""w0"" => 0.09487954441139701, ""wp"" => 2.026618314254457e-12)",136.003226876,0.5496915909716292
1.0,4.0,0.4,256.0,100.0,0.15,"Dict(""m"" => 0.00029618120450471575, ""w0"" => 0.09537569447349155, ""wp"" => 1.064746845553676e-15)","Dict(""m"" => 0.9710259085333593, ""w0"" => 0.0009414556649545158, ""wp"" => 2.577978894971485e-10)",110.547438319,0.6937487886627524
