-5.0;-5.0;4.748967698519263;-3.196237113528159
-5.0;-4.5;4.7172052592474705;-3.1746660872502317
-5.0;-4.0;4.679220351619359;-3.14884676686714
-5.0;-3.5;4.6333446637644045;-3.117634234711609
-5.0;-3.0;4.577342116990718;-3.0794920018988927
-5.0;-2.5;4.508178315184211;-3.0323322944314404
-5.0;-2.0;4.421686271753033;-2.9732842447689842
-5.0;-1.5;4.3120838887417685;-2.8983590487669817
-5.0;-1.0;4.171290866841437;-2.801975979225429
-5.0;-0.5;3.9880090077734414;-2.676325401737862
-5.0;0.0;3.746627456280494;-2.510615644498395
-5.0;0.5;3.4263299542324592;-2.2904772976395518
-5.0;1.0;3.0015546155195274;-1.9983504841341933
-5.0;1.5;2.446292497567862;-1.616619754764541
-5.0;2.0;1.7454471813514594;-1.1357185000034433
-5.0;2.5;0.9125446032152726;-0.5664666380705544
-5.0;3.0;0.001702731490633558;0.05222556424419789
-5.0;3.5;-0.9039942360890642;0.6626218305401089
-5.0;4.0;-1.7257755062335027;1.211831127280482
-5.0;4.5;-2.417257319800507;1.6703983697564977
-5.0;5.0;-2.968744714643403;2.033869147264838
-4.5;-5.0;4.730655084081703;-3.1839835783171644
-4.5;-4.5;4.6953697689077485;-3.160042227499536
-4.5;-4.0;4.652934214384134;-3.131224934122337
-4.5;-3.5;4.601369575672281;-3.096175593396571
-4.5;-3.0;4.538004808254086;-3.0530614933048206
-4.5;-2.5;4.459190383242909;-2.9993753634960654
-4.5;-2.0;4.3598837370990795;-2.931648474610656
-4.5;-1.5;4.23305590746886;-2.8450398078674506
-4.5;-1.0;4.068870358427404;-2.7327678602908265
-4.5;-0.5;3.8536360455726095;-2.585388656743383
-4.5;0.0;3.568733514043005;-2.390064552722894
-4.5;0.5;3.190255998140854;-2.130355585610912
-4.5;1.0;2.6912380030930456;-1.787864104225907
-4.5;1.5;2.0496946289497706;-1.3479889763793045
-4.5;2.0;1.2645310310335953;-0.8111068889670386
-4.5;2.5;0.3727909787475988;-0.20426693852343822
-4.5;3.0;-0.5500537571391453;0.41957930008321254
-4.5;3.5;-1.4172934758516957;1.001374788093802
-4.5;4.0;-2.16622517691446;1.5000736305896867
-4.5;4.5;-2.7732829018531806;1.9017791744555888
-4.5;5.0;-3.2458453383521175;2.213059208807735
-4.0;-5.0;4.710312036196074;-3.1703855592658607
-4.0;-4.5;4.670978539027177;-3.143724058794851
-4.0;-4.0;4.623394128943169;-3.111443181971384
-4.0;-3.5;4.5652011029759345;-3.0719296424698745
-4.0;-3.0;4.493194720216342;-3.0229879514582065
-4.0;-2.5;4.402967559279303;-2.961594997711344
-4.0;-2.0;4.2883970030847545;-2.883546104742496
-4.0;-1.5;4.140922778253674;-2.782956040371464
-4.0;-1.0;3.9485836944941215;-2.6515946508078483
-4.0;-0.5;3.694898698836036;-2.4781196464807
-4.0;0.0;3.358039270215814;-2.247526302397935
-4.0;0.5;2.9116042658992978;-1.9417447844382152
-4.0;1.0;2.3297360953184376;-1.5433116379271963
-4.0;1.5;1.5998708423636736;-1.0443673546957923
-4.0;2.0;0.7414980030075484;-0.4596139520678588
-4.0;2.5;-0.18336565459257753;0.1670675540020163
-4.0;3.0;-1.0865157605492533;0.7749658117037016
-4.0;3.5;-1.8906123261594145;1.3124462677226134
-4.0;4.0;-2.555794872669453;1.7543404237110711
-4.0;4.5;-3.0794139220776118;2.1005481509145594
-4.0;5.0;-3.48036085009021;2.3648088484655703
-3.5;-5.0;4.687635262869576;-3.15524452133734
-3.5;-4.5;4.6436301110805696;-3.1254484115834136
-3.5;-4.0;4.590062233405882;-3.0891483898075256
-3.5;-3.5;4.52410986645524;-3.0444167638904034
-3.5;-3.0;4.441911319567996;-2.988612381367983
-3.5;-2.5;4.338123764716354;-2.9180767947479973
-3.5;-2.0;4.20529370643795;-2.8277004811267785
-3.5;-1.5;4.032992105825667;-2.710327050568875
-3.5;-1.0;3.8067303999313955;-2.556008413877657
-3.5;-0.5;3.506903763694109;-2.3512867518396066
-3.5;0.0;3.108624827880485;-2.07911430071047
-3.5;0.5;2.5845510652076698;-1.7208907892033916
-3.5;1.0;1.9141476809377074;-1.2630085621715337
-3.5;1.5;1.1010385803407872;-0.7089325595013988
-3.5;2.0;0.19004035056417268;-0.09066149133495528
-3.5;2.5;-0.7363806247265805;0.5346003183240435
-3.5;3.0;-1.5903891599257067;1.1074139003339458
-3.5;3.5;-2.3146865124294007;1.590378647737198
-3.5;4.0;-2.8933461738830273;1.9743965776346704
-3.5;4.5;-3.33943526250739;2.2694401699724187
-3.5;5.0;-3.677782051612079;2.4927575168275613
-3.0;-5.0;4.662264547898599;-3.1383251327684083
-3.0;-4.5;4.612844254274625;-3.1049011136024567
-3.0;-4.0;4.552290493844436;-3.063915983940295
-3.0;-3.5;4.477211010476117;-3.0130563345708934
-3.0;-3.0;4.382933431698487;-2.949132222771277
