-5.0;-5.0;4.8503801263652555;-3.264087707061971
-5.0;-4.5;4.830718372070423;-3.2506538078641407
-5.0;-4.0;4.806989118772902;-3.2344273776154737
-5.0;-3.5;4.778015894223638;-3.214596926513535
-5.0;-3.0;4.742177448304477;-3.190042802457757
-5.0;-2.5;4.697198103480292;-3.1591913420330613
-5.0;-2.0;4.639819955576821;-3.1197865469924446
-5.0;-1.5;4.565281282767813;-3.06852637970311
-5.0;-1.0;4.466475470062333;-3.0004758306868204
-5.0;-0.5;4.332590092476374;-2.908117182831284
-5.0;0.0;4.146946234574251;-2.7798445848029756
-5.0;0.5;3.883809443326245;-2.597755186952272
-5.0;1.0;3.5046692997443065;-2.3351276925458433
-5.0;1.5;2.9574159671049705;-1.9561075843259186
-5.0;2.0;2.188829774096945;-1.4250694261262404
-5.0;2.5;1.1846810615838523;-0.7353577811680817
-5.0;3.0;0.022113039104485616;0.05522514941481689
-5.0;3.5;-1.1370543566424947;0.8333156788390124
-5.0;4.0;-2.1380033195263746;1.4962819943229395
-5.0;4.5;-2.911252604674271;2.0028911906925955
-5.0;5.0;-3.4685733980221563;2.3655868069763426
-4.5;-5.0;4.839143157919804;-3.2565184978976096
-4.5;-4.5;4.817201098049579;-3.241540884408797
-4.5;-4.0;4.790544859755963;-3.2233308116238732
-4.5;-3.5;4.7577582687242606;-3.200912958981985
-4.5;-3.0;4.716869507477464;-3.1729277409234453
-4.5;-2.5;4.66507999330354;-3.137443103983837
-4.5;-2.0;4.598336096351504;-3.091656906773378
-4.5;-1.5;4.510641887325987;-3.031418918595856
-4.5;-1.0;4.392946401465087;-2.950456575904209
-4.5;-0.5;4.231353493106545;-2.839130234625528
-4.5;0.0;4.004360189080774;-2.682519117187337
-4.5;0.5;3.679136799472463;-2.45787110820289
-4.5;1.0;3.208550893182423;-2.13267930244322
-4.5;1.5;2.535872451757391;-1.6683900499458342
-4.5;2.0;1.6220742618875506;-1.040187788110788
-4.5;2.5;0.5007062269005454;-0.27523552387713396
-4.5;3.0;-0.6911575775392087;0.5287593058994211
-4.5;3.5;-1.7768990922088557;1.2520320832674248
-4.5;4.0;-2.6453819188192433;1.8242425840441567
-4.5;4.5;-3.2820572236144003;2.240647504564153
-4.5;5.0;-3.7286990510910027;2.5317909515740062
-4.0;-5.0;4.826605337802036;-3.2480821021267583
-4.0;-4.5;4.802021132832936;-3.231318340009011
-4.0;-4.0;4.77194453693679;-3.2107936324174107
-4.0;-3.5;4.734659975614887;-3.1853284513964746
-4.0;-3.0;4.687752811470567;-3.153260795477789
-4.0;-2.5;4.627756308216261;-3.112201713148407
-4.0;-2.0;4.549588614740936;-3.058645062529566
-4.0;-1.5;4.445643382973996;-2.9873368207156172
-4.0;-1.0;4.304317820142373;-2.8902543338833233
-4.0;-0.5;4.107681876417272;-2.7549927048338962
