# ["m", "w0", "wp"] [calculated @ 2025-10-14T11:59:28.832]
0.6826454789185266;0.051353560217291205;0.7013554818851445
0.04496971918739847;0.005412817559689243;0.027644568211075665
0.04123255902645055;0.01702585235849994;0.024567517392587317
0.03304176506877248;0.03297377042072098;0.01826585218570422
0.019652509959184643;0.037263510747316736;0.009908054687064512
0.010534520401069789;0.036117275791993975;0.004772806361876846
0.005901888287544593;0.037067521725310616;0.002365374804155508
0.003203582703920897;0.03642062776638315;0.001133898845132322
0.0017813858357501563;0.03693620766796885;0.0005548288724870059
0.0009704975376604955;0.03648272194082346;0.0002663489071348302
0.0005383420609636445;0.03688116781195492;0.00012996254394110138
0.00029390644274629197;0.03652816145622654;6.249808564021375e-5
0.00016273689554027716;0.03684094084248962;3.0443414733444252e-5
8.898839190629386e-5;0.03656368488577698;1.4661202598445127e-5
